"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.709750796E1,-1.536721706E0,-1.879235268E0,-1.129790020E1,1.155575994E1
3.710252546E1,-1.217484951E0,-1.931973815E0,-1.105265713E1,1.128609862E1
3.710754296E1,-8.578122854E-1,-2.004508734E0,-1.072280121E1,1.094222843E1
3.711256046E1,-4.577943087E-1,-2.044934750E0,-1.033660603E1,1.054688380E1
3.711757796E1,-1.040812731E-1,-2.049528837E0,-9.950788498E0,1.016019651E1
3.712259546E1,2.167754173E-1,-2.028852463E0,-9.535824776E0,9.751676166E0
3.712761296E1,4.844180346E-1,-1.974051356E0,-9.119615555E0,9.343389506E0
3.713263046E1,6.591718197E-1,-1.924156189E0,-8.629509926E0,8.865964476E0
3.713764796E1,7.629598975E-1,-1.841654778E0,-7.940237045E0,8.186645495E0
3.714266546E1,9.235354066E-1,-1.789909959E0,-7.012688637E0,7.296197450E0
3.714768296E1,1.068579197E0,-1.741798878E0,-5.941702843E0,6.283276017E0
3.715270046E1,1.779941916E0,-1.383901834E0,-2.029387951E0,3.033445725E0
3.715771796E1,5.532422066E0,3.326153755E-1,2.462387085E1,2.523991566E1
3.716273546E1,7.944445610E0,6.598572731E-1,4.842064285E1,4.907247988E1
3.716775296E1,6.765574932E0,1.371097565E0,2.472394562E1,2.566956173E1
3.717277046E1,3.267554045E0,2.479611874E0,7.944074631E0,8.940565207E0
3.717778796E1,2.544215918E-1,2.620789051E0,2.430294991E0,3.583238666E0
3.718280546E1,-1.001196384E0,2.143291473E0,1.642236710E-1,2.371299634E0
3.718782291E1,-2.356924295E0,1.379090428E0,1.833355904E0,3.289099636E0
3.719284036E1,-3.340426683E0,5.851062536E-1,6.106928825E0,6.985368955E0
3.719785781E1,-2.773814440E0,2.495372295E-1,8.634066582E0,9.072123297E0
3.720287525E1,-5.454993248E-1,4.984903336E-1,8.159575462E0,8.192968562E0
3.720789270E1,1.478513479E0,9.203528166E-1,6.586065292E0,6.812437703E0
3.721291015E1,2.107431412E0,1.344391346E0,4.914160728E0,5.513404657E0
3.721792760E1,1.789227247E0,1.701440454E0,3.506818771E0,4.288824041E0
3.722294504E1,1.272760034E0,1.865067959E0,2.492154121E0,3.362919678E0
3.722796249E1,6.891032457E-1,1.837379098E0,1.936058044E0,2.756654854E0
3.723297994E1,3.310799599E-1,1.757915616E0,1.584219933E0,2.389484055E0
3.723799739E1,2.703946829E-1,1.779636741E0,1.407679558E0,2.285121868E0
3.724301484E1,2.582885027E-1,1.576461434E0,1.315476418E0,2.069401317E0
3.724803228E1,3.277363777E-1,1.286258578E0,1.298246384E0,1.856694896E0
3.725304973E1,3.531843424E-1,9.460592270E-1,1.246341705E0,1.604099401E0
3.725806718E1,3.910087347E-1,6.403206587E-1,1.337251663E0,1.533342880E0
3.726308463E1,4.494423270E-1,3.623667955E-1,1.470897675E0,1.580141788E0
3.726810208E1,4.354305267E-1,1.485328674E-1,1.590423584E0,1.655629467E0
3.727311953E1,3.704526424E-1,6.382429600E-2,1.753802299E0,1.793636308E0
3.727813697E1,2.962930202E-1,2.013111115E-2,1.947033882E0,1.969552171E0
3.728315442E1,2.075936198E-1,-8.933591843E-2,2.046013832E0,2.058457825E0
3.728817187E1,1.753965616E-1,-2.273418903E-1,1.984130859E0,2.004800129E0
3.729318932E1,1.028743386E-1,-4.229966402E-1,1.747406006E0,1.800815659E0
3.729820676E1,2.662634850E-2,-5.855630636E-1,1.474922180E0,1.587132163E0
3.730322421E1,-8.314907551E-2,-7.967289686E-1,1.090379715E0,1.353003600E0
3.730824166E1,-2.226804495E-1,-1.013050914E0,5.987768173E-1,1.197661227E0
3.731325911E1,-3.500232100E-1,-1.205183864E0,2.899074554E-2,1.255318627E0
3.731827656E1,-4.990992546E-1,-1.396366000E0,-5.279951096E-1,1.574076525E0
3.732329400E1,-6.552957296E-1,-1.643074393E0,-1.167877197E0,2.119679953E0
3.732831145E1,-8.374124765E-1,-1.881889701E0,-1.885852814E0,2.792706454E0
3.733332890E1,-1.054879665E0,-2.111524820E0,-2.772791862E0,3.641384749E0
3.733834635E1,-1.241649151E0,-2.239019156E0,-3.757007599E0,4.546427772E0
3.734336380E1,-1.388766289E0,-2.199738503E0,-4.762309074E0,5.426519050E0
3.734838124E1,-1.509973645E0,-2.038698912E0,-5.789366245E0,6.320844499E0
3.735339869E1,-1.599926949E0,-1.853190660E0,-6.743375301E0,7.174063864E0
3.735841614E1,-1.676819921E0,-1.659023523E0,-7.673281193E0,8.027660205E0
3.736343359E1,-1.763789177E0,-1.500874281E0,-8.474970818E0,8.785710343E0
3.736845104E1,-1.826166630E0,-1.332967520E0,-9.111382484E0,9.387703540E0
3.737346854E1,-1.819431067E0,-1.182206631E0,-9.578770638E0,9.821445354E0
3.737848604E1,-1.722925901E0,-1.123838186E0,-9.858880997E0,1.007119757E1
3.738350354E1,-1.544547439E0,-1.137861490E0,-9.976331711E0,1.015911167E1
3.738852104E1,-1.306890130E0,-1.238315225E0,-9.974588394E0,1.013576835E1
3.739353854E1,-1.009014487E0,-1.377284765E0,-9.911200523E0,1.005718248E1
3.739855604E1,-6.989235282E-1,-1.511662245E0,-9.790839195E0,9.931472650E0
3.740357354E1,-4.157088995E-1,-1.598489285E0,-9.574901581E0,9.716312169E0
3.740859104E1,-1.892231107E-1,-1.566352844E0,-9.243741989E0,9.377421425E0
3.741360854E1,-2.128642797E-2,-1.468366861E0,-8.758392334E0,8.880652601E0
3.741862604E1,2.396221161E-1,-1.223893762E0,-7.587203503E0,7.689017602E0
3.742364354E1,2.592296124E0,8.007800579E-2,3.350994110E0,4.237401704E0
3.742866104E1,5.739167690E0,1.186534405E0,2.568457794E1,2.634470447E1
3.743367854E1,5.506183624E0,1.283150911E0,2.729108047E1,2.787055091E1
3.743869604E1,4.187699318E0,2.551000595E0,1.416955280E1,1.499402068E1
3.744371354E1,9.053966999E-1,3.258919716E0,6.246434212E0,7.103396459E0
3.744873104E1,-1.140064716E0,2.896696568E0,2.728162766E0,4.139259673E0
3.745374854E1,-2.172736168E0,1.893718839E0,2.167304039E0,3.606128158E0
3.745876604E1,-2.679609299E0,8.309864998E-1,4.243283272E0,5.086875021E0
3.746378354E1,-2.383992195E0,9.318912029E-2,6.795553207E0,7.202197331E0
3.746880104E1,-8.864651322E-1,7.815587521E-2,7.714683533E0,7.765839992E0
3.747381854E1,8.971463442E-1,5.102488995E-1,7.031799316E0,7.107139166E0
3.747883604E1,1.685615540E0,1.011124849E0,5.982629776E0,6.297263870E0
3.748385354E1,1.764324427E0,1.414773464E0,4.791905403E0,5.298752875E0
3.748887104E1,1.556239963E0,1.680903316E0,3.741360664E0,4.386923569E0
3.749388854E1,1.225667238E0,1.931871176E0,3.045405388E0,3.809052427E0
3.749890604E1,9.169057608E-1,1.887200117E0,2.564518929E0,3.313457075E0
3.750392354E1,6.259337664E-1,1.725113988E0,2.432074547E0,3.046768444E0
3.750894104E1,3.969992399E-1,1.522251129E0,2.465752602E0,2.924857738E0
3.751395854E1,3.217991590E-1,1.278120518E0,2.588826180E0,2.905024569E0
3.751897604E1,3.723347187E-1,1.001334429E0,2.839553833E0,3.033870424E0
3.752399354E1,5.011957884E-1,7.095769644E-1,3.131958961E0,3.250209781E0
3.752901104E1,6.410146952E-1,4.248673916E-1,3.361250877E0,3.448103769E0
3.753402854E1,7.474589348E-1,1.690901518E-1,3.485082626E0,3.568345170E0
3.753904604E1,7.853724957E-1,-5.022251606E-2,3.504247665E0,3.591529473E0
3.754406354E1,7.769957185E-1,-2.489796877E-1,3.352501869E0,3.450359693E0
3.754908104E1,6.774897575E-1,-4.425865412E-1,3.030560493E0,3.136745467E0
3.755409854E1,5.037915707E-1,-6.749571562E-1,2.515210152E0,2.652480955E0
3.755911604E1,2.770673633E-1,-9.080671072E-1,1.821434975E0,2.054014986E0
3.756413354E1,1.374882460E-2,-1.122529507E0,1.026216507E0,1.520980553E0
3.756915104E1,-2.456807345E-1,-1.279540539E0,2.063226700E-1,1.319148232E0
3.757416854E1,-5.272089243E-1,-1.449844480E0,-6.908636093E-1,1.690352268E0
3.757918604E1,-8.277321458E-1,-1.608191729E0,-1.584095955E0,2.404325505E0
3.758420354E1,-1.105296373E0,-1.758276939E0,-2.483100414E0,3.237129212E0
3.758922104E1,-1.317496181E0,-1.879370451E0,-3.383383274E0,4.088411899E0
3.759423854E1,-1.531050920E0,-2.017428398E0,-4.314043522E0,5.002509947E0
3.759925604E1,-1.721699357E0,-2.117769718E0,-5.232480526E0,5.901529438E0
3.760427354E1,-1.874239922E0,-2.168432713E0,-6.187171936E0,6.818795515E0
3.760929104E1,-2.012222052E0,-2.166653156E0,-7.202779770E0,7.786106851E0
3.761430854E1,-2.130543947E0,-2.047069311E0,-8.208491325E0,8.724049525E0
3.761932604E1,-2.223315716E0,-1.892891407E0,-9.052320480E0,9.511607473E0
3.762434354E1,-2.260561705E0,-1.778239846E0,-9.730632782E0,1.014679706E1
3.762936104E1,-2.231518745E0,-1.686741352E0,-1.019185448E1,1.056875915E1
3.763437854E1,-2.106072664E0,-1.621776223E0,-1.049906921E1,1.083033492E1
3.763939604E1,-1.902035713E0,-1.591904283E0,-1.061946487E1,1.090527090E1
3.764441354E1,-1.627537012E0,-1.630018115E0,-1.056311417E1,1.081134666E1
3.764943104E1,-1.290654659E0,-1.707180738E0,-1.034466553E1,1.056372853E1
3.765444854E1,-9.238471389E-1,-1.808987260E0,-1.006945229E1,1.027228299E1
3.765946604E1,-5.698332787E-1,-1.878266573E0,-9.770719528E0,9.965919696E0
3.766448354E1,-2.386796474E-1,-1.886756301E0,-9.428863525E0,9.618746524E0
3.766950104E1,4.959899187E-2,-1.834797382E0,-9.038552284E0,9.223034690E0
3.767451854E1,3.705441356E-1,-1.703523636E0,-8.580016136E0,8.755339664E0
3.767953604E1,7.420727611E-1,-1.507897496E0,-8.004624367E0,8.179146538E0
3.768455354E1,1.129199505E0,-1.272342205E0,-7.244593620E0,7.441645176E0
3.768957104E1,1.914520979E0,-8.021403551E-1,-4.606081009E0,5.052207635E0
3.769458854E1,5.897979736E0,1.037398696E0,1.651321030E1,1.756554797E1
3.769960604E1,9.446696281E0,1.774450302E0,4.321408844E1,4.427015004E1
3.770462354E1,7.257807255E0,2.155526638E0,2.541428947E1,2.651807253E1
3.770964104E1,3.357573271E0,3.123966455E0,8.730693817E0,9.861920665E0
3.771465854E1,6.339055300E-1,3.399069786E0,3.670944214E0,5.042949836E0
3.771967604E1,-2.259214520E-1,2.804821014E0,1.556777954E0,3.215838775E0
3.772469354E1,-1.150429606E0,1.758952022E0,2.053007126E0,2.938067180E0
3.772971104E1,-2.192039013E0,7.548922300E-1,5.055258751E0,5.561523024E0
3.773472854E1,-2.827203751E0,1.856683493E-1,8.379195213E0,8.845251054E0
3.773974604E1,-2.313667297E0,5.621278286E-2,9.279211998E0,9.563471731E0
3.774476354E1,-7.171493769E-1,3.838195801E-1,7.954682350E0,7.996161078E0
3.774978104E1,5.007631779E-1,1.072957397E0,6.503075600E0,6.609991951E0
3.775479854E1,1.075110435E0,1.814116836E0,5.540911674E0,5.928624168E0
3.775981604E1,1.023889542E0,1.958664298E0,4.899575233E0,5.374993311E0
3.776483354E1,7.746814489E-1,1.700228095E0,4.549591064E0,4.918301107E0
3.776985098E1,5.052083731E-1,1.269554257E0,4.562196732E0,4.762419819E0
3.777486843E1,3.795774579E-1,8.381105661E-1,4.932215691E0,5.017296083E0
3.777988588E1,3.941519856E-1,4.517140388E-1,5.276933670E0,5.310878488E0
3.778490333E1,4.957605600E-1,1.178119183E-1,5.367427826E0,5.391561893E0
3.778992078E1,5.812172890E-1,-1.034386158E-1,5.190523148E0,5.223987331E0
3.779493822E1,6.178527474E-1,-2.186031342E-1,4.814417839E0,4.858821717E0
3.779995567E1,5.635681152E-1,-2.813949585E-1,4.230526924E0,4.277166141E0
3.780497312E1,3.859135509E-1,-3.594667912E-1,3.501869202E0,3.541360409E0
3.780999057E1,1.436005533E-1,-4.718101025E-1,2.686367989E0,2.731263236E0
3.781500801E1,-1.274823099E-1,-6.321029663E-1,1.812947273E0,1.924209894E0
3.782002546E1,-3.860251606E-1,-7.772779465E-1,9.534120560E-1,1.289252101E0
3.782504291E1,-5.614905357E-1,-9.398199320E-1,1.028699875E-1,1.099597818E0
3.783006036E1,-6.789942384E-1,-1.147554517E0,-7.770414352E-1,1.543278308E0
3.783507781E1,-7.486710548E-1,-1.380092382E0,-1.681697845E0,2.300710972E0
3.784009525E1,-7.941007614E-1,-1.588120341E0,-2.525269508E0,3.087022567E0
3.784511270E1,-7.902765870E-1,-1.736482859E0,-3.408634663E0,3.906238608E0
3.785013015E1,-7.648110986E-1,-1.780158043E0,-4.298769474E0,4.715221910E0
3.785514760E1,-7.167670727E-1,-1.769947529E0,-5.177075863E0,5.518023539E0
3.786016504E1,-6.644537449E-1,-1.790336967E0,-6.091930389E0,6.384232225E0
3.786518249E1,-6.179252863E-1,-1.834712386E0,-7.058282852E0,7.318972470E0
3.787019994E1,-6.068431139E-1,-1.901424170E0,-8.019350052E0,8.263997077E0
3.787521739E1,-6.804121733E-1,-1.960005522E0,-9.014163017E0,9.249849581E0
3.788023484E1,-8.353521228E-1,-2.018213034E0,-9.938293457E0,1.017549379E1
3.788525228E1,-9.861491919E-1,-2.059901714E0,-1.073048878E1,1.097082835E1
3.789026973E1,-1.127685428E0,-2.025719166E0,-1.142048454E1,1.165344068E1
3.789528718E1,-1.230570316E0,-1.947306156E0,-1.196142101E1,1.218121083E1
3.790030463E1,-1.221765876E0,-1.885195851E0,-1.233027840E1,1.253325339E1
3.790532208E1,-1.104369044E0,-1.838052630E0,-1.247517586E1,1.265812313E1
3.791033953E1,-8.716012239E-1,-1.823992610E0,-1.245889282E1,1.262183220E1
3.791535697E1,-5.595647097E-1,-1.847182751E0,-1.226737785E1,1.241828314E1
3.792037442E1,-1.762825400E-1,-1.897705555E0,-1.196290302E1,1.211376946E1
3.792539187E1,2.265936136E-1,-1.942509174E0,-1.147814178E1,1.164355725E1
3.793040932E1,6.447705626E-1,-1.963005781E0,-1.089872837E1,1.109285359E1
3.793542676E1,9.968216419E-1,-1.959943295E0,-1.016653156E1,1.040160541E1
3.794044421E1,1.272350550E0,-1.910533905E0,-9.256713867E0,9.537073311E0
3.794546171E1,1.598886490E0,-1.844923615E0,-8.062963486E0,8.424462079E0
3.795047921E1,1.927960634E0,-1.803246975E0,-6.708601475E0,7.209304100E0
3.795549671E1,2.231300354E0,-1.816152573E0,-5.312135696E0,6.041183418E0
3.796051421E1,2.717211246E0,-1.651301861E0,-2.232323170E0,3.885009849E0
3.796553171E1,4.300410271E0,-5.620709658E-1,2.249909210E1,2.291328431E1
3.797054921E1,3.949710846E0,-7.104849815E-1,5.026719666E1,5.042713619E1
3.797556671E1,4.354810238E0,3.268347979E-1,2.865603256E1,2.898688316E1
3.798058421E1,2.712068796E0,2.263564110E0,9.994402885E0,1.060033625E1
3.798560171E1,9.293541908E-1,3.226741791E0,3.754031181E0,5.036696527E0
3.799061921E1,3.640992641E-1,3.114624977E0,1.159347534E0,3.343283375E0
3.799563671E1,-8.142738342E-1,2.150730610E0,1.950028419E0,3.015177419E0
3.800065421E1,-2.284524679E0,9.681460857E-1,5.193008423E0,5.755318960E0
3.800567171E1,-3.160600185E0,3.618613482E-1,8.532106400E0,9.105886930E0
3.801068921E1,-2.961142778E0,2.302305698E-1,9.791627884E0,1.023217227E1
3.801570671E1,-1.585091710E0,4.500553608E-1,8.749989510E0,8.903784699E0
3.802072421E1,-1.938725114E-1,9.149702787E-1,7.227646828E0,7.287910251E0
3.802574171E1,4.193242192E-1,1.281472683E0,6.009252548E0,6.158662292E0
3.803075921E1,5.199057460E-1,1.551411986E0,5.170545578E0,5.423257574E0
3.803577671E1,1.773744822E-1,1.525385380E0,4.725026131E0,4.968313013E0
3.804079421E1,-3.100307584E-1,1.256953955E0,4.480716705E0,4.663997696E0
3.804581171E1,-6.350430846E-1,9.184637070E-1,4.513836861E0,4.649900913E0
3.805082921E1,-6.823192239E-1,5.951117277E-1,4.570705414E0,4.659513437E0
3.805584671E1,-5.141867399E-1,3.190804720E-1,4.565480232E0,4.605410959E0
3.806086421E1,-2.420763373E-1,1.083168983E-1,4.369516373E0,4.377557177E0
3.806588171E1,3.625321388E-2,-1.897776127E-2,4.031325340E0,4.031533015E0
3.807089921E1,2.607116103E-1,-8.770835400E-2,3.565937042E0,3.576530482E0
3.807591671E1,3.856347203E-1,-1.413261890E-1,3.007389069E0,3.035304966E0
3.808093421E1,4.041091800E-1,-2.326611280E-1,2.356128693E0,2.401828022E0
3.808595171E1,3.715760410E-1,-4.190109968E-1,1.612534523E0,1.707016859E0
3.809096921E1,2.815415561E-1,-6.664065123E-1,7.960186005E-1,1.075643482E0
3.809598671E1,1.760909855E-1,-9.215273857E-1,-5.977344513E-2,9.401029851E-1
3.810100421E1,8.305773139E-2,-1.121196151E0,-9.595890045E-1,1.478103668E0
3.810602171E1,-3.604188561E-2,-1.302247763E0,-1.860494614E0,2.271252619E0
3.811103921E1,-1.430708617E-1,-1.468041658E0,-2.820071220E0,3.182517442E0
3.811605671E1,-2.189666480E-1,-1.616963387E0,-3.752444267E0,4.091864485E0
3.812107421E1,-2.920103073E-1,-1.761658072E0,-4.724980354E0,5.051153188E0
3.812609171E1,-3.477245569E-1,-1.861816764E0,-5.757279873E0,6.060820536E0
3.813110921E1,-4.005376697E-1,-1.886474848E0,-6.802117825E0,7.070220978E0
3.813612671E1,-4.555185139E-1,-1.842849851E0,-7.836358547E0,8.063008618E0
3.814114421E1,-4.985044003E-1,-1.728178144E0,-8.837106705E0,9.018290373E0
3.814616171E1,-5.967648625E-1,-1.582880259E0,-9.681095123E0,9.827779047E0
3.815117921E1,-7.399342060E-1,-1.423944712E0,-1.032165623E1,1.044565500E1
3.815619671E1,-8.596175909E-1,-1.364246011E0,-1.077431583E1,1.089431004E1
3.816121421E1,-9.352985620E-1,-1.440400481E0,-1.110225773E1,1.123430744E1
3.816623171E1,-9.750478268E-1,-1.545872211E0,-1.122017193E1,1.136805600E1
3.817124921E1,-9.577541947E-1,-1.665520072E0,-1.109528732E1,1.126040190E1
3.817626671E1,-9.146666527E-1,-1.765694857E0,-1.079982281E1,1.098136904E1
3.818128421E1,-8.392670751E-1,-1.817975640E0,-1.039129543E1,1.058245838E1
3.818630171E1,-7.211303711E-1,-1.827587366E0,-9.869553566E0,1.006320984E1
3.819131921E1,-5.458488464E-1,-1.819198608E0,-9.325033188E0,9.516495074E0
3.819633671E1,-3.719322681E-1,-1.798478246E0,-8.723470688E0,8.914695646E0
3.820135421E1,-1.531800032E-1,-1.727984190E0,-8.035305977E0,8.220434028E0
3.820637171E1,5.549252033E-2,-1.522941232E0,-7.168597221E0,7.328793594E0
3.821138921E1,2.421965003E-1,-1.271246672E0,-6.055301666E0,6.192043727E0
3.821640671E1,4.677628875E-1,-1.090152025E0,-4.842608929E0,4.985789285E0
3.822142421E1,8.281739950E-1,-9.102935791E-1,-2.836106777E0,3.091602856E0
3.822644171E1,3.057281256E0,2.059556246E-1,1.368382740E1,1.402271438E1
3.823145921E1,4.937543392E0,4.080450535E-1,3.759322739E1,3.791828821E1
3.823647671E1,4.491153240E0,4.383480549E-1,2.925150299E1,2.959751736E1
3.824149421E1,3.209125996E0,1.697889328E0,1.253158855E1,1.304691648E1
3.824651171E1,7.612048388E-1,2.371366978E0,5.806297302E0,6.317903332E0
3.825152921E1,-5.013057590E-1,2.251240730E0,2.422169685E0,3.344592393E0
3.825654671E1,-1.316218615E0,1.691035271E0,1.841959000E0,2.825746748E0
3.826156421E1,-2.583061457E0,8.940780163E-1,4.309797287E0,5.103521788E0
3.826658171E1,-3.032692432E0,2.879859209E-1,7.253346443E0,7.867095646E0
3.827159921E1,-2.063645601E0,2.419391870E-1,7.936629295E0,8.204099726E0
3.827661671E1,-4.819322228E-1,5.579160452E-1,6.683164597E0,6.723705675E0
3.828163421E1,3.867433667E-1,9.299231768E-1,5.283936501E0,5.379062417E0
3.828665171E1,7.070827484E-1,1.268637776E0,3.982645035E0,4.239206210E0
3.829166921E1,7.440971136E-1,1.614439011E0,2.869540215E0,3.375552529E0
3.829668671E1,6.421135664E-1,1.763913989E0,2.049137115E0,2.778968390E0
3.830170421E1,4.256722927E-1,1.608579516E0,1.511198044E0,2.247764331E0
3.830672171E1,2.011705637E-1,1.359946489E0,1.216833115E0,1.835921261E0
3.831173921E1,9.915292263E-2,1.118566990E0,1.074679375E0,1.554335604E0
3.831675671E1,1.297708750E-1,8.983390331E-1,9.506196976E-1,1.314355853E0
3.832177421E1,2.638949156E-1,6.936757565E-1,8.639431000E-1,1.138957533E0
3.832679171E1,4.334422350E-1,5.373934507E-1,8.196458817E-1,1.071673114E0
3.833180921E1,5.896837711E-1,4.091560841E-1,8.323726654E-1,1.099081392E0
3.833682671E1,6.694912314E-1,2.840684652E-1,8.354310989E-1,1.107636458E0
3.834184421E1,6.909788847E-1,1.659864187E-1,8.004817963E-1,1.070408528E0
3.834686171E1,6.051562428E-1,6.834602356E-2,7.757492065E-1,9.862413947E-1
3.835187921E1,4.782534838E-1,-7.664489746E-2,7.710771561E-1,9.105826792E-1
3.835689671E1,3.622956872E-1,-2.788351774E-1,6.574974060E-1,8.008183689E-1
3.836191416E1,2.038224936E-1,-4.764814377E-1,4.927682877E-1,7.151214964E-1
3.836693161E1,4.493540525E-2,-7.367932796E-1,2.484521866E-1,7.788530135E-1
3.837194906E1,-1.249390244E-1,-1.040660858E0,-4.649829865E-2,1.049164846E0
3.837696650E1,-3.310093880E-1,-1.388574481E0,-4.013147354E-1,1.482821574E0
3.838198395E1,-5.839941502E-1,-1.780813217E0,-8.826503754E-1,2.071573452E0
3.838700140E1,-8.471750617E-1,-2.068837643E0,-1.547607422E0,2.718985750E0
3.839201885E1,-1.136646986E0,-2.266267538E0,-2.333795071E0,3.445944625E0
3.839703630E1,-1.435122967E0,-2.367258072E0,-3.217248440E0,4.244311043E0
3.840205374E1,-1.744233370E0,-2.403784752E0,-4.140693188E0,5.095671816E0
3.840707119E1,-2.017318487E0,-2.455457926E0,-5.123528957E0,6.029046067E0
3.841208864E1,-2.269346476E0,-2.539012671E0,-6.209257126E0,7.081764810E0
3.841710609E1,-2.476495743E0,-2.546175480E0,-7.283743858E0,8.103639018E0
3.842212354E1,-2.623820305E0,-2.401714325E0,-8.276299477E0,9.008318251E0
3.842714098E1,-2.695467234E0,-2.126092434E0,-9.116465569E0,9.741445330E0
3.843215843E1,-2.718276262E0,-1.836019158E0,-9.628559113E0,1.017197831E1
3.843717588E1,-2.636728048E0,-1.586788058E0,-9.885651588E0,1.035356646E1
3.844219333E1,-2.390532732E0,-1.453384280E0,-9.965341568E0,1.035060410E1
3.844721078E1,-1.986871243E0,-1.492242098E0,-9.853999138E0,1.016246736E1
3.845222822E1,-1.490525603E0,-1.631016850E0,-9.609552383E0,9.860293076E0
3.845724567E1,-9.951739907E-1,-1.778473258E0,-9.284927368E0,9.505956797E0
3.846226312E1,-4.993994236E-1,-1.796032429E0,-8.908796310E0,9.101746204E0
3.846728057E1,-3.174662590E-2,-1.727122307E0,-8.528615952E0,8.701795755E0
3.847229801E1,9.109562635E-1,-1.366511345E0,-6.780941010E0,6.976987569E0
3.847731546E1,4.951745987E0,5.460224152E-1,6.278954506E0,8.015185493E0
3.848233291E1,9.299843788E0,2.249143362E0,2.256350708E1,2.450831679E1
3.848735036E1,9.056339264E0,2.864417076E0,2.028148651E1,2.239555450E1
3.849236781E1,5.820548058E0,3.496775627E0,1.215486431E1,1.392289287E1
3.849738525E1,2.105640650E0,4.034986496E0,4.921508789E0,6.703438471E0
3.850240270E1,-4.051667452E-2,3.622146130E0,1.251453400E0,3.832456105E0
3.850742015E1,-1.247402310E0,2.341773987E0,9.841575623E-1,2.829926507E0
3.851243760E1,-1.767249107E0,1.056893110E0,3.047342300E0,3.677837347E0
3.851745505E1,-1.630235314E0,2.855435610E-1,5.725671768E0,5.960077139E0
3.852247249E1,-1.169846177E0,3.216445446E-2,7.345088959E0,7.437735303E0
3.852748994E1,-4.405218363E-1,2.547115088E-1,7.434064865E0,7.451460116E0
3.853250744E1,2.643955946E-1,7.843022346E-1,6.487278938E0,6.539864146E0
3.853752494E1,5.634031296E-1,1.258202434E0,5.495594978E0,5.665868037E0
3.854254244E1,7.041068077E-1,1.649476886E0,4.807484627E0,5.131125494E0
3.854755994E1,8.058407307E-1,2.045789719E0,4.383507729E0,4.904056980E0
3.855257744E1,5.996276140E-1,1.884435654E0,4.055222511E0,4.511704847E0
3.855759494E1,2.466919422E-1,1.612052202E0,4.075400352E0,4.389585089E0
3.856261244E1,-5.452275276E-3,1.233455777E0,4.251914978E0,4.427214007E0
3.856762994E1,-9.697723389E-2,7.621940374E-1,4.464920044E0,4.530546913E0
3.857264744E1,5.695104599E-3,2.447001934E-1,4.666895866E0,4.673310138E0
3.857766494E1,2.005422711E-1,-1.965196133E-1,4.820258141E0,4.828428906E0
3.858268244E1,4.374057651E-1,-4.870426655E-1,4.863697052E0,4.907553706E0
3.858769994E1,5.987377167E-1,-5.906332731E-1,4.716867447E0,4.791260067E0
3.859271744E1,6.525251865E-1,-5.805762410E-1,4.371204376E0,4.457609852E0
3.859773494E1,5.953441262E-1,-5.245418549E-1,3.832334518E0,3.913612992E0
3.860275244E1,4.665415883E-1,-4.943518639E-1,3.158319473E0,3.230638747E0
3.860776994E1,2.721290886E-1,-5.373948812E-1,2.383051872E0,2.458004012E0
3.861278744E1,7.634219527E-2,-6.671127081E-1,1.564083099E0,1.702123215E0
3.861780494E1,-1.180681884E-1,-8.587852716E-1,7.875080109E-1,1.171162289E0
3.862282244E1,-3.125145137E-1,-1.101925731E0,1.011180878E-2,1.145429127E0
3.862783994E1,-5.319828987E-1,-1.395834684E0,-7.682085037E-1,1.679733484E0
3.863285744E1,-7.201768756E-1,-1.677798390E0,-1.600122452E0,2.427767294E0
3.863787494E1,-8.970283270E-1,-1.946837187E0,-2.485719204E0,3.282321558E0
3.864289244E1,-1.077422261E0,-2.134656429E0,-3.434721470E0,4.185081645E0
3.864790994E1,-1.236837745E0,-2.181893587E0,-4.361360073E0,5.031092219E0
3.865292744E1,-1.359524846E0,-2.129442215E0,-5.323541164E0,5.892615929E0
3.865794494E1,-1.453944921E0,-2.032401562E0,-6.379188538E0,6.851179339E0
3.866296244E1,-1.505202889E0,-1.969481945E0,-7.433267593E0,7.835685164E0
3.866797994E1,-1.523052216E0,-1.880782127E0,-8.467429161E0,8.806496810E0
3.867299744E1,-1.517790794E0,-1.758861780E0,-9.511301994E0,9.790921779E0
3.867801494E1,-1.513867617E0,-1.596320152E0,-1.035540104E1,1.058651802E1
3.868303244E1,-1.462796330E0,-1.434018493E0,-1.093387604E1,1.112411018E1
3.868804994E1,-1.343536496E0,-1.298642039E0,-1.131004143E1,1.146335896E1
3.869306744E1,-1.162738442E0,-1.222280025E0,-1.145609283E1,1.157963696E1
3.869808494E1,-9.268494248E-1,-1.189556837E0,-1.148761749E1,1.158617499E1
3.870310244E1,-6.045532823E-1,-1.238069773E0,-1.136208916E1,1.144532094E1
3.870811994E1,-2.318938971E-1,-1.300452590E0,-1.111339378E1,1.119162513E1
3.871313744E1,1.640894413E-1,-1.419943333E0,-1.080858517E1,1.090269131E1
3.871815494E1,5.651345253E-1,-1.562959671E0,-1.049542809E1,1.062620490E1
3.872317244E1,9.378659725E-1,-1.657819748E0,-1.016402531E1,1.034095592E1
3.872818994E1,1.181166887E0,-1.608942270E0,-9.746918678E0,9.949184598E0
