"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.245773750E1,9.321057005E-4,6.657897611E-4,-2.263685223E-3,2.536999769E-3
2.246024604E1,1.997369342E-3,2.796316985E-3,-1.198421582E-3,3.639380065E-3
2.246275458E1,9.321057005E-4,1.731053460E-3,-2.263685223E-3,2.998272487E-3
2.246526312E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.246777166E1,-1.198421582E-3,2.796316985E-3,-1.198421582E-3,3.269834439E-3
2.247028020E1,-1.331579551E-4,3.861580743E-3,9.321057005E-4,3.974714821E-3
2.247278875E1,-1.331579551E-4,2.796316985E-3,1.997369342E-3,3.438982990E-3
2.247529729E1,-1.331579551E-4,6.657897611E-4,1.997369342E-3,2.109618765E-3
2.247780583E1,-1.331579551E-4,6.657897611E-4,1.997369342E-3,2.109618765E-3
2.248031437E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.248282291E1,9.321057005E-4,1.731053460E-3,9.321057005E-4,2.175818962E-3
2.248533145E1,9.321057005E-4,2.796316985E-3,-1.331579551E-4,2.950583122E-3
2.248784000E1,9.321057005E-4,2.796316985E-3,-2.263685223E-3,3.716514564E-3
2.249034854E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.249285708E1,9.321057005E-4,6.657897611E-4,9.321057005E-4,1.476793174E-3
2.249536562E1,9.321057005E-4,6.657897611E-4,9.321057005E-4,1.476793174E-3
2.249787422E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.250038281E1,1.997369342E-3,6.657897611E-4,-1.331579551E-4,2.109618765E-3
2.250289140E1,1.997369342E-3,1.731053460E-3,9.321057005E-4,2.802650782E-3
2.250540000E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.250790859E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.251041718E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.251292578E1,-1.198421582E-3,1.731053460E-3,-1.198421582E-3,2.422596677E-3
2.251543437E1,-1.198421582E-3,6.657897611E-4,-1.331579551E-4,1.377396578E-3
2.251794297E1,-1.198421582E-3,1.731053460E-3,9.321057005E-4,2.302516321E-3
2.252045156E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.252296015E1,9.321057005E-4,1.731053460E-3,-1.198421582E-3,2.302516321E-3
2.252546875E1,9.321057005E-4,1.731053460E-3,-1.331579551E-4,1.970557830E-3
2.252797734E1,9.321057005E-4,1.731053460E-3,-1.331579551E-4,1.970557830E-3
2.253048593E1,1.997369342E-3,2.796316985E-3,-1.198421582E-3,3.639380065E-3
2.253299453E1,-1.331579551E-4,2.796316985E-3,-1.331579551E-4,2.802650667E-3
2.253550312E1,-1.198421582E-3,1.731053460E-3,-1.331579551E-4,2.109618783E-3
2.253801172E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.254052031E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.254302890E1,9.321057005E-4,6.657897611E-4,-1.198421582E-3,1.657803164E-3
2.254553750E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.254804609E1,9.321057005E-4,6.657897611E-4,9.321057005E-4,1.476793174E-3
2.255055468E1,9.321057005E-4,1.731053460E-3,9.321057005E-4,2.175818962E-3
2.255306328E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.255557187E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.255808046E1,-1.331579551E-4,2.796316985E-3,-1.331579551E-4,2.802650667E-3
2.256058906E1,-1.331579551E-4,2.796316985E-3,-1.331579551E-4,2.802650667E-3
2.256309765E1,-1.331579551E-4,2.796316985E-3,-1.331579551E-4,2.802650667E-3
2.256560625E1,-1.331579551E-4,1.731053460E-3,9.321057005E-4,1.970557830E-3
2.256811484E1,9.321057005E-4,6.657897611E-4,1.997369342E-3,2.302516304E-3
2.257062343E1,1.997369342E-3,6.657897611E-4,9.321057005E-4,2.302516304E-3
2.257313203E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.257564062E1,-1.331579551E-4,6.657897611E-4,-1.198421582E-3,1.377396578E-3
2.257814922E1,9.321057005E-4,1.731053460E-3,-1.198421582E-3,2.302516321E-3
2.258065781E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.258316640E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.258567500E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.258818359E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.259069218E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.259320078E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.259570937E1,9.321057005E-4,2.796316985E-3,9.321057005E-4,3.091444768E-3
2.259821796E1,-1.331579551E-4,2.796316985E-3,-1.331579551E-4,2.802650667E-3
2.260072656E1,-1.198421582E-3,2.796316985E-3,-1.198421582E-3,3.269834439E-3
2.260323515E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.260574375E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.260825234E1,-1.331579551E-4,6.657897611E-4,-1.198421582E-3,1.377396578E-3
2.261076093E1,-1.331579551E-4,1.731053460E-3,-2.263685223E-3,2.852814034E-3
2.261326953E1,-1.198421582E-3,6.657897611E-4,-1.198421582E-3,1.820907626E-3
2.261577812E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.261828672E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.262079531E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.262330390E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.262581250E1,9.321057005E-4,1.731053460E-3,-1.331579551E-4,1.970557830E-3
2.262832109E1,9.321057005E-4,6.657897611E-4,-1.198421582E-3,1.657803164E-3
2.263082963E1,-1.331579551E-4,2.796316985E-3,-1.331579551E-4,2.802650667E-3
2.263333817E1,-1.331579551E-4,2.796316985E-3,-1.331579551E-4,2.802650667E-3
2.263584672E1,9.321057005E-4,1.731053460E-3,-1.331579551E-4,1.970557830E-3
2.263835526E1,9.321057005E-4,1.731053460E-3,-2.263685223E-3,2.998272487E-3
2.264086380E1,9.321057005E-4,1.731053460E-3,-1.331579551E-4,1.970557830E-3
2.264337234E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.264588088E1,-1.331579551E-4,-3.994738800E-4,-1.331579551E-4,4.416349882E-4
2.264838942E1,9.321057005E-4,-3.994738800E-4,-1.198421582E-3,1.569909139E-3
2.265089797E1,9.321057005E-4,-3.994738800E-4,-1.198421582E-3,1.569909139E-3
2.265340651E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.265591505E1,9.321057005E-4,1.731053460E-3,-1.198421582E-3,2.302516321E-3
2.265842359E1,1.997369342E-3,6.657897611E-4,-1.331579551E-4,2.109618765E-3
2.266093213E1,-1.331579551E-4,1.731053460E-3,9.321057005E-4,1.970557830E-3
2.266344067E1,9.321057005E-4,1.731053460E-3,-1.198421582E-3,2.302516321E-3
2.266594922E1,-1.331579551E-4,1.731053460E-3,-2.263685223E-3,2.852814034E-3
2.266845776E1,-1.331579551E-4,1.731053460E-3,-2.263685223E-3,2.852814034E-3
2.267096630E1,-1.198421582E-3,2.796316985E-3,-1.198421582E-3,3.269834439E-3
2.267347484E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.267598338E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.267849192E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.268100046E1,-1.198421582E-3,6.657897611E-4,9.321057005E-4,1.657803164E-3
2.268350901E1,-1.198421582E-3,6.657897611E-4,9.321057005E-4,1.657803164E-3
2.268601755E1,-1.331579551E-4,3.861580743E-3,-1.331579551E-4,3.866169669E-3
2.268852609E1,-1.331579551E-4,1.731053460E-3,9.321057005E-4,1.970557830E-3
2.269103463E1,9.321057005E-4,1.731053460E-3,-1.331579551E-4,1.970557830E-3
2.269354317E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.269605172E1,-1.198421582E-3,6.657897611E-4,-1.198421582E-3,1.820907626E-3
2.269856026E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.270106880E1,9.321057005E-4,1.731053460E-3,-1.331579551E-4,1.970557830E-3
2.270357734E1,9.321057005E-4,1.731053460E-3,-1.198421582E-3,2.302516321E-3
2.270608588E1,-1.331579551E-4,2.796316985E-3,-1.198421582E-3,3.045214936E-3
2.270859442E1,-1.331579551E-4,3.861580743E-3,-2.263685223E-3,4.478147793E-3
2.271110297E1,-1.331579551E-4,2.796316985E-3,-1.198421582E-3,3.045214936E-3
2.271361151E1,-1.331579551E-4,2.796316985E-3,-1.198421582E-3,3.045214936E-3
2.271612005E1,9.321057005E-4,2.796316985E-3,-1.198421582E-3,3.181890005E-3
2.271862859E1,9.321057005E-4,6.657897611E-4,-1.198421582E-3,1.657803164E-3
2.272113713E1,9.321057005E-4,1.731053460E-3,9.321057005E-4,2.175818962E-3
2.272364567E1,9.321057005E-4,1.731053460E-3,9.321057005E-4,2.175818962E-3
2.272615422E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.272866276E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.273117130E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.273367984E1,9.321057005E-4,6.657897611E-4,-1.198421582E-3,1.657803164E-3
2.273618838E1,-1.331579551E-4,6.657897611E-4,-1.198421582E-3,1.377396578E-3
2.273869692E1,-1.198421582E-3,1.731053460E-3,9.321057005E-4,2.302516321E-3
2.274120552E1,-1.331579551E-4,1.731053460E-3,9.321057005E-4,1.970557830E-3
2.274371411E1,-1.331579551E-4,3.861580743E-3,-1.198421582E-3,4.045460562E-3
2.274622270E1,-1.331579551E-4,2.796316985E-3,-1.198421582E-3,3.045214936E-3
2.274873130E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.275123989E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.275374849E1,-1.331579551E-4,6.657897611E-4,9.321057005E-4,1.153181722E-3
2.275625708E1,-1.331579551E-4,6.657897611E-4,9.321057005E-4,1.153181722E-3
2.275876567E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.276127427E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.276378286E1,9.321057005E-4,6.657897611E-4,-2.263685223E-3,2.536999769E-3
2.276629145E1,-1.331579551E-4,6.657897611E-4,-1.198421582E-3,1.377396578E-3
2.276880005E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.277130864E1,-1.331579551E-4,1.731053460E-3,9.321057005E-4,1.970557830E-3
2.277381724E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.277632583E1,-1.331579551E-4,6.657897611E-4,-1.198421582E-3,1.377396578E-3
2.277883442E1,9.321057005E-4,1.731053460E-3,-1.331579551E-4,1.970557830E-3
2.278134302E1,9.321057005E-4,2.796316985E-3,-1.331579551E-4,2.950583122E-3
2.278385161E1,9.321057005E-4,2.796316985E-3,-1.198421582E-3,3.181890005E-3
2.278636020E1,9.321057005E-4,2.796316985E-3,-1.198421582E-3,3.181890005E-3
2.278886880E1,9.321057005E-4,2.796316985E-3,-1.331579551E-4,2.950583122E-3
2.279137739E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.279388599E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.279639458E1,-1.331579551E-4,6.657897611E-4,-1.198421582E-3,1.377396578E-3
2.279890317E1,9.321057005E-4,1.731053460E-3,-1.198421582E-3,2.302516321E-3
2.280141177E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.280392036E1,-1.331579551E-4,-3.994738800E-4,9.321057005E-4,1.022805680E-3
2.280642895E1,-1.198421582E-3,6.657897611E-4,-1.198421582E-3,1.820907626E-3
2.280893755E1,-1.198421582E-3,6.657897611E-4,-1.331579551E-4,1.377396578E-3
2.281144614E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.281395474E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.281646333E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.281897192E1,9.321057005E-4,2.796316985E-3,-1.331579551E-4,2.950583122E-3
2.282148052E1,9.321057005E-4,2.796316985E-3,9.321057005E-4,3.091444768E-3
2.282398911E1,9.321057005E-4,2.796316985E-3,9.321057005E-4,3.091444768E-3
2.282649770E1,-1.331579551E-4,2.796316985E-3,-1.331579551E-4,2.802650667E-3
2.282900630E1,-1.331579551E-4,2.796316985E-3,-1.198421582E-3,3.045214936E-3
2.283151489E1,-1.331579551E-4,3.861580743E-3,-1.198421582E-3,4.045460562E-3
2.283402349E1,-1.331579551E-4,2.796316985E-3,-1.331579551E-4,2.802650667E-3
2.283653208E1,-1.198421582E-3,1.731053460E-3,-1.331579551E-4,2.109618783E-3
2.283904067E1,-1.198421582E-3,6.657897611E-4,-1.331579551E-4,1.377396578E-3
2.284154927E1,-1.198421582E-3,1.731053460E-3,-1.198421582E-3,2.422596677E-3
2.284405786E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.284656645E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.284907505E1,-1.198421582E-3,-3.994738800E-4,9.321057005E-4,1.569909139E-3
2.285158364E1,-1.198421582E-3,-3.994738800E-4,-1.331579551E-4,1.270245925E-3
2.285409224E1,-1.198421582E-3,6.657897611E-4,9.321057005E-4,1.657803164E-3
2.285660083E1,-1.198421582E-3,1.731053460E-3,9.321057005E-4,2.302516321E-3
2.285910942E1,-1.198421582E-3,1.731053460E-3,9.321057005E-4,2.302516321E-3
2.286161802E1,9.321057005E-4,1.731053460E-3,-1.331579551E-4,1.970557830E-3
2.286412661E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.286663520E1,9.321057005E-4,-3.994738800E-4,-1.331579551E-4,1.022805680E-3
2.286914380E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.287165239E1,9.321057005E-4,1.731053460E-3,9.321057005E-4,2.175818962E-3
2.287416099E1,9.321057005E-4,2.796316985E-3,9.321057005E-4,3.091444768E-3
2.287666958E1,9.321057005E-4,1.731053460E-3,9.321057005E-4,2.175818962E-3
2.287917812E1,1.997369342E-3,2.796316985E-3,9.321057005E-4,3.560574954E-3
2.288168666E1,9.321057005E-4,1.731053460E-3,-1.331579551E-4,1.970557830E-3
2.288419520E1,9.321057005E-4,2.796316985E-3,-1.331579551E-4,2.950583122E-3
2.288670375E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.288921229E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.289172083E1,-1.198421582E-3,6.657897611E-4,-1.198421582E-3,1.820907626E-3
2.289422937E1,-1.198421582E-3,6.657897611E-4,9.321057005E-4,1.657803164E-3
2.289673791E1,-1.198421582E-3,6.657897611E-4,-1.198421582E-3,1.820907626E-3
2.289924645E1,-2.263685223E-3,-3.994738800E-4,-3.328948980E-3,4.045460602E-3
2.290175500E1,-1.198421582E-3,-1.464737463E-3,-1.198421582E-3,2.240063483E-3
2.290426354E1,-1.331579551E-4,-3.994738800E-4,-1.331579551E-4,4.416349882E-4
2.290677208E1,-1.198421582E-3,-3.994738800E-4,-1.198421582E-3,1.741266193E-3
2.290928062E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.291178916E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.291429770E1,-1.331579551E-4,2.796316985E-3,-1.331579551E-4,2.802650667E-3
2.291680625E1,-1.331579551E-4,3.861580743E-3,-1.198421582E-3,4.045460562E-3
2.291931479E1,9.321057005E-4,3.861580743E-3,-1.198421582E-3,4.149318155E-3
2.292182333E1,1.997369342E-3,2.796316985E-3,-1.331579551E-4,3.438982990E-3
2.292433187E1,3.062632866E-3,2.796316985E-3,9.321057005E-4,4.250638751E-3
2.292684041E1,1.997369342E-3,2.796316985E-3,-1.331579551E-4,3.438982990E-3
2.292934895E1,9.321057005E-4,2.796316985E-3,-1.198421582E-3,3.181890005E-3
2.293185750E1,9.321057005E-4,2.796316985E-3,9.321057005E-4,3.091444768E-3
2.293436604E1,9.321057005E-4,2.796316985E-3,-1.198421582E-3,3.181890005E-3
2.293687458E1,9.321057005E-4,1.731053460E-3,-2.263685223E-3,2.998272487E-3
2.293938312E1,9.321057005E-4,6.657897611E-4,-1.198421582E-3,1.657803164E-3
2.294189166E1,9.321057005E-4,-3.994738800E-4,-1.331579551E-4,1.022805680E-3
2.294440020E1,-1.331579551E-4,-3.994738800E-4,9.321057005E-4,1.022805680E-3
2.294690875E1,-1.331579551E-4,-3.994738800E-4,-1.331579551E-4,4.416349882E-4
2.294941729E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.295192583E1,1.997369342E-3,1.731053460E-3,-1.331579551E-4,2.646462055E-3
2.295443437E1,9.321057005E-4,2.796316985E-3,-1.198421582E-3,3.181890005E-3
2.295694291E1,9.321057005E-4,1.731053460E-3,-1.331579551E-4,1.970557830E-3
2.295945145E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.296196000E1,9.321057005E-4,3.861580743E-3,-1.198421582E-3,4.149318155E-3
2.296446854E1,1.997369342E-3,3.861580743E-3,-1.331579551E-4,4.349600115E-3
2.296697708E1,9.321057005E-4,4.926844500E-3,-1.331579551E-4,5.016009251E-3
2.296948562E1,9.321057005E-4,4.926844500E-3,-1.331579551E-4,5.016009251E-3
2.297199416E1,1.997369342E-3,4.926844500E-3,-1.331579551E-4,5.317989475E-3
2.297450270E1,9.321057005E-4,3.861580743E-3,-1.331579551E-4,3.974714821E-3
2.297701125E1,-1.331579551E-4,3.861580743E-3,9.321057005E-4,3.974714821E-3
2.297951979E1,9.321057005E-4,2.796316985E-3,9.321057005E-4,3.091444768E-3
2.298202833E1,9.321057005E-4,2.796316985E-3,-1.331579551E-4,2.950583122E-3
2.298453687E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.298704546E1,-1.198421582E-3,6.657897611E-4,-1.198421582E-3,1.820907626E-3
2.298955406E1,-1.198421582E-3,1.731053460E-3,-2.263685223E-3,3.091444833E-3
2.299206265E1,-1.331579551E-4,6.657897611E-4,-1.198421582E-3,1.377396578E-3
2.299457125E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.299707984E1,-1.331579551E-4,1.731053460E-3,9.321057005E-4,1.970557830E-3
2.299958843E1,-1.331579551E-4,1.731053460E-3,1.997369342E-3,2.646462055E-3
2.300209703E1,-1.331579551E-4,1.731053460E-3,9.321057005E-4,1.970557830E-3
2.300460562E1,-1.331579551E-4,1.731053460E-3,-1.198421582E-3,2.109618783E-3
2.300711422E1,-1.331579551E-4,6.657897611E-4,-2.263685223E-3,2.363319241E-3
2.300962281E1,-1.331579551E-4,6.657897611E-4,-1.198421582E-3,1.377396578E-3
2.301213140E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.301464000E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.301714859E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.301965718E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.302216578E1,-1.198421582E-3,-1.464737463E-3,-1.198421582E-3,2.240063483E-3
2.302467437E1,-1.198421582E-3,-1.464737463E-3,-1.198421582E-3,2.240063483E-3
2.302718296E1,-1.198421582E-3,-3.994738800E-4,-1.198421582E-3,1.741266193E-3
2.302969156E1,-1.198421582E-3,-1.464737463E-3,-1.331579551E-4,1.897208782E-3
2.303220015E1,-1.331579551E-4,-3.994738800E-4,-1.331579551E-4,4.416349882E-4
2.303470875E1,-1.198421582E-3,-3.994738800E-4,-1.331579551E-4,1.270245925E-3
2.303721734E1,-1.198421582E-3,-1.464737463E-3,-1.331579551E-4,1.897208782E-3
2.303972593E1,-1.198421582E-3,-1.464737463E-3,-1.198421582E-3,2.240063483E-3
2.304223453E1,-1.331579551E-4,6.657897611E-4,-1.198421582E-3,1.377396578E-3
2.304474312E1,-1.331579551E-4,6.657897611E-4,-2.263685223E-3,2.363319241E-3
2.304725172E1,-1.331579551E-4,6.657897611E-4,-2.263685223E-3,2.363319241E-3
2.304976031E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.305226890E1,9.321057005E-4,3.861580743E-3,-1.331579551E-4,3.974714821E-3
2.305477750E1,-1.331579551E-4,3.861580743E-3,-1.331579551E-4,3.866169669E-3
2.305728609E1,1.997369342E-3,3.861580743E-3,-1.331579551E-4,4.349600115E-3
2.305979468E1,1.997369342E-3,4.926844500E-3,-1.198421582E-3,5.449724333E-3
2.306230328E1,9.321057005E-4,4.926844500E-3,-1.331579551E-4,5.016009251E-3
2.306481187E1,-1.331579551E-4,3.861580743E-3,-1.331579551E-4,3.866169669E-3
2.306732046E1,9.321057005E-4,3.861580743E-3,1.997369342E-3,4.446359315E-3
2.306982906E1,-1.331579551E-4,2.796316985E-3,9.321057005E-4,2.950583122E-3
2.307233765E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.307484625E1,9.321057005E-4,6.657897611E-4,-1.198421582E-3,1.657803164E-3
2.307735484E1,-1.331579551E-4,-1.464737463E-3,-1.198421582E-3,1.897208782E-3
2.307986343E1,-1.198421582E-3,-1.464737463E-3,-2.263685223E-3,2.950583147E-3
2.308237203E1,-1.331579551E-4,-2.530001104E-3,-1.198421582E-3,2.802650694E-3
2.308488062E1,-1.198421582E-3,-2.530001104E-3,-1.198421582E-3,3.045214961E-3
2.308738922E1,-1.331579551E-4,-2.530001104E-3,-1.198421582E-3,2.802650694E-3
2.308989781E1,-1.331579551E-4,-1.464737463E-3,-1.198421582E-3,1.897208782E-3
2.309240640E1,-1.198421582E-3,-3.994738800E-4,-1.331579551E-4,1.270245925E-3
2.309491500E1,-1.331579551E-4,6.657897611E-4,-1.198421582E-3,1.377396578E-3
2.309742359E1,9.321057005E-4,1.731053460E-3,9.321057005E-4,2.175818962E-3
2.309993218E1,9.321057005E-4,1.731053460E-3,9.321057005E-4,2.175818962E-3
2.310244078E1,9.321057005E-4,6.657897611E-4,9.321057005E-4,1.476793174E-3
2.310494937E1,9.321057005E-4,6.657897611E-4,-1.198421582E-3,1.657803164E-3
2.310745797E1,1.997369342E-3,1.731053460E-3,-1.331579551E-4,2.646462055E-3
2.310996656E1,1.997369342E-3,2.796316985E-3,-1.331579551E-4,3.438982990E-3
2.311247515E1,1.997369342E-3,3.861580743E-3,-1.331579551E-4,4.349600115E-3
2.311498375E1,1.997369342E-3,2.796316985E-3,-1.331579551E-4,3.438982990E-3
2.311749234E1,9.321057005E-4,2.796316985E-3,-1.198421582E-3,3.181890005E-3
2.312000093E1,-1.331579551E-4,2.796316985E-3,-1.198421582E-3,3.045214936E-3
2.312250953E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.312501812E1,9.321057005E-4,6.657897611E-4,-1.331579551E-4,1.153181722E-3
2.312752666E1,-1.331579551E-4,6.657897611E-4,9.321057005E-4,1.153181722E-3
2.313003520E1,-1.331579551E-4,-3.994738800E-4,-1.331579551E-4,4.416349882E-4
2.313254375E1,-1.198421582E-3,-3.994738800E-4,-1.331579551E-4,1.270245925E-3
2.313505229E1,-1.198421582E-3,-1.464737463E-3,-1.198421582E-3,2.240063483E-3
2.313756083E1,-1.198421582E-3,-1.464737463E-3,-2.263685223E-3,2.950583147E-3
2.314006937E1,-1.198421582E-3,-2.530001104E-3,-3.328948980E-3,4.349600118E-3
2.314257791E1,-1.198421582E-3,-1.464737463E-3,-2.263685223E-3,2.950583147E-3
2.314508645E1,-1.198421582E-3,-3.994738800E-4,-1.198421582E-3,1.741266193E-3
2.314759500E1,-2.263685223E-3,6.657897611E-4,-1.198421582E-3,2.646461993E-3
2.315010354E1,-1.331579551E-4,2.796316985E-3,-1.198421582E-3,3.045214936E-3
2.315261208E1,-1.331579551E-4,3.861580743E-3,-1.198421582E-3,4.045460562E-3
2.315512062E1,-1.331579551E-4,3.861580743E-3,-2.263685223E-3,4.478147793E-3
2.315762916E1,9.321057005E-4,2.796316985E-3,-1.198421582E-3,3.181890005E-3
2.316013770E1,1.997369342E-3,3.861580743E-3,-1.198421582E-3,4.509712231E-3
2.316264625E1,9.321057005E-4,3.861580743E-3,-1.331579551E-4,3.974714821E-3
2.316515479E1,9.321057005E-4,3.861580743E-3,-1.331579551E-4,3.974714821E-3
2.316766333E1,9.321057005E-4,2.796316985E-3,-1.331579551E-4,2.950583122E-3
2.317017187E1,9.321057005E-4,2.796316985E-3,-1.331579551E-4,2.950583122E-3
2.317268041E1,9.321057005E-4,3.861580743E-3,-1.198421582E-3,4.149318155E-3
2.317518895E1,9.321057005E-4,2.796316985E-3,-1.331579551E-4,2.950583122E-3
2.317769750E1,9.321057005E-4,1.731053460E-3,-1.198421582E-3,2.302516321E-3
2.318020604E1,-1.331579551E-4,6.657897611E-4,-1.198421582E-3,1.377396578E-3
2.318271458E1,-1.331579551E-4,-3.994738800E-4,-2.263685223E-3,2.302516278E-3
2.318522312E1,-1.331579551E-4,-3.994738800E-4,-1.198421582E-3,1.270245925E-3
2.318773166E1,-2.263685223E-3,-1.464737463E-3,-1.198421582E-3,2.950583147E-3
2.319024020E1,-1.198421582E-3,-3.994738800E-4,-1.331579551E-4,1.270245925E-3
2.319274875E1,-1.331579551E-4,6.657897611E-4,-1.331579551E-4,6.919090172E-4
2.319525729E1,-1.198421582E-3,-1.464737463E-3,-1.331579551E-4,1.897208782E-3
2.319776583E1,-1.198421582E-3,-3.994738800E-4,-1.198421582E-3,1.741266193E-3
2.320027437E1,-1.198421582E-3,6.657897611E-4,-1.198421582E-3,1.820907626E-3
2.320278291E1,-1.198421582E-3,1.731053460E-3,-1.198421582E-3,2.422596677E-3
2.320529145E1,-1.198421582E-3,1.731053460E-3,-1.198421582E-3,2.422596677E-3
2.320780000E1,9.321057005E-4,2.796316985E-3,-1.331579551E-4,2.950583122E-3
2.321030854E1,9.321057005E-4,1.731053460E-3,-2.263685223E-3,2.998272487E-3
2.321281708E1,-1.331579551E-4,1.731053460E-3,-1.331579551E-4,1.741266253E-3
2.321532562E1,-1.331579551E-4,3.861580743E-3,-1.331579551E-4,3.866169669E-3
2.321783416E1,9.321057005E-4,3.861580743E-3,-2.263685223E-3,4.572187404E-3
2.322034270E1,1.997369342E-3,4.926844500E-3,-1.198421582E-3,5.449724333E-3
