"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.431409286E0,1.285096854E-1,2.716034651E-1,-1.542929649E0,1.571914465E0
6.436426370E0,-3.866314590E-1,-3.452757001E-2,-6.823921204E-2,3.941226056E-1
6.441443453E0,-3.756473064E-1,2.994605899E-2,1.911632538E0,1.948421573E0
6.446460536E0,4.038925469E-1,-3.831649721E-1,-1.323686600E0,1.435998189E0
6.451477620E0,2.731500864E-1,-6.012777090E-1,-8.543451309E0,8.568938448E0
6.456494703E0,-1.034097195E0,-1.477081031E-1,-2.974777222E-1,1.086125079E0
6.461511786E0,1.431089878E0,9.382751584E-1,3.555258179E1,3.559374173E1
6.466528870E0,1.768042803E0,9.505354762E-1,-1.033600807E0,2.257836060E0
6.471545953E0,1.907407641E-1,-2.739021778E-1,-8.999233246E0,9.005420782E0
6.476563036E0,2.385203540E-2,-4.138918519E-1,-9.637695312E0,9.646608022E0
6.481580120E0,3.443631530E-2,-4.289419353E-1,-9.610451698E0,9.620081023E0
6.486597203E0,6.403012574E-2,-4.295717776E-1,-9.616561890E0,9.626364545E0
6.491614286E0,-2.035878658E0,1.982001364E-1,-5.794715881E-2,2.046324285E0
6.496631370E0,-3.617185831E0,-6.677687168E-1,1.346091366E1,1.395443101E1
6.501648505E0,-3.316766024E-1,-3.842585087E-1,-6.223176479E0,6.243844125E0
6.506665641E0,2.862450480E-1,6.772768497E-1,-7.388600349E0,7.425096315E0
6.511682776E0,1.571130991E0,2.987020254E0,9.233182907E0,9.830687117E0
6.516699911E0,1.065891623E0,7.275257111E-1,-2.090154648E0,2.456453758E0
6.521717047E0,8.640520275E-3,-3.315193355E-1,-7.899331093E0,7.906289360E0
6.526734182E0,-1.436693072E0,-8.815047145E-1,3.721335411E0,4.085275362E0
6.531751318E0,-1.251235723E0,-8.967636824E-1,9.985772133E0,1.010373302E1
6.536768453E0,4.261047840E-1,-3.014094234E-1,-1.208430290E0,1.316326971E0
6.541785588E0,1.030359715E-1,-5.631520152E-1,-2.498334408E0,2.563090208E0
6.546802724E0,5.103992224E-1,-6.030510664E-1,7.064955711E0,7.108992696E0
6.551819859E0,1.703774691E0,-5.735819042E-2,5.755667686E0,6.002820060E0
6.556836995E0,1.008646369E0,5.702140927E-2,3.075730324E0,3.237396479E0
6.561854130E0,1.217055097E-1,-7.850678563E-1,1.466074944E0,1.667488984E0
6.566871266E0,-5.973775387E-1,-8.062795401E-1,2.176761627E-1,1.026805499E0
6.571888401E0,3.453258276E-1,4.834276438E-1,-1.693552017E0,1.794734144E0
6.576905536E0,1.287925601E0,1.464001179E0,-4.726340294E0,5.112762891E0
6.581922672E0,-1.940582395E-1,2.725900114E-1,-2.949313164E0,2.968233827E0
6.586939807E0,-1.791553378E0,-3.851315081E-1,-1.442876816E0,2.332355738E0
6.591956943E0,-1.774904013E0,-1.790982634E-1,-2.421127796E0,3.007361011E0
6.596974078E0,-1.582813263E0,3.059396148E-1,-2.825137138E0,3.252736805E0
6.601991213E0,-3.734348416E-1,7.398288250E-1,-4.037835121E0,4.122003486E0
6.607008349E0,6.291310787E-1,4.341260493E-1,-2.695664406E0,2.801941814E0
6.612025484E0,9.638941288E-2,-2.470146418E-1,3.427658081E-1,4.333538408E-1
6.617042620E0,-7.010100782E-2,-3.809983134E-1,2.650959969E0,2.679116015E0
6.622059755E0,7.200400233E-1,-2.197880149E-1,4.378177643E0,4.442432203E0
6.627076891E0,9.096120596E-1,-1.705210507E-1,2.096010208E0,2.291228998E0
6.632094026E0,6.795160770E-1,-2.086846530E-1,1.734739304E0,1.874729803E0
6.637111161E0,6.864397973E-2,-2.347799987E-1,2.751577377E0,2.762428589E0
6.642128297E0,-3.130869865E-1,-1.046857089E-1,1.988423347E0,2.015641329E0
6.647145432E0,-1.682952046E-2,-1.567599177E-2,3.560667038E-1,3.568087261E-1
6.652162568E0,4.145339727E-1,1.135630012E-1,-1.781093597E0,1.832219794E0
6.657179703E0,-2.477643788E-1,2.091238797E-1,-1.763582230E0,1.793137548E0
6.662196838E0,-7.712663412E-1,2.942664623E-1,-9.907455444E-1,1.289581814E0
6.667213974E0,-5.782872438E-1,2.539100945E-1,-2.137095451E0,2.228466612E0
6.672231109E0,-6.389815807E-1,1.456048489E-1,-2.407300472E0,2.494913585E0
6.677248245E0,-3.465648890E-1,-2.759297788E-1,-2.524426937E0,2.563001332E0
6.682265380E0,-3.115895987E-1,-7.034822702E-1,-5.228746891E0,5.285051507E0
6.687282516E0,-1.557448506E0,-2.096784711E-1,3.117796898E0,3.491456488E0
6.692299651E0,2.113045692E0,1.473851681E0,1.970402145E1,1.987173023E1
6.697316786E0,1.953482985E0,1.245589972E0,-1.980324745E0,3.047831401E0
6.702333922E0,1.685218662E-1,-1.732399315E-1,-9.079975128E0,9.083191070E0
6.707351057E0,-2.376127243E-2,-3.593546748E-1,-9.561362267E0,9.568142389E0
6.712368193E0,-7.038587928E-1,-4.390078783E-1,-7.239565849E0,7.286937546E0
6.717385328E0,-3.275591850E0,-1.198540092E0,2.132027054E1,2.160370191E1
6.722402463E0,-8.379563093E-1,-8.777264357E-1,6.549240112E0,6.660714715E0
6.727419599E0,-1.917912364E-1,-4.653720856E-1,-8.164594650E0,8.180095407E0
6.732436734E0,5.236133933E-2,7.311367989E-2,-1.002401924E1,1.002442263E1
6.737453870E0,8.080967665E-1,1.271784902E0,-7.745125771E0,7.890337789E0
6.742471005E0,2.501840591E0,1.956343174E0,9.260128975E0,9.789610492E0
6.747488141E0,2.226113081E0,4.192067385E-1,5.130454063E0,5.608286069E0
6.752505276E0,-4.335834682E-1,-4.057742655E-1,-5.339929104E0,5.372847496E0
6.757522411E0,-2.413423538E0,-8.235015869E-1,-1.134189606E0,2.790905606E0
6.762539547E0,-2.558108807E0,-1.141796947E0,6.935041428E0,7.479466594E0
6.767556682E0,-3.733280897E-1,-5.693126917E-1,4.457426071E-1,8.137427574E-1
6.772573818E0,-5.759212971E-1,-3.457978666E-1,-2.644558430E0,2.728543713E0
6.777590953E0,-1.111010984E-1,-2.695221901E-1,6.479118347E0,6.485673459E0
6.782608088E0,1.271284223E0,3.190508187E-1,4.028122902E0,4.236004145E0
6.787625224E0,1.235213995E0,8.721899986E-1,-5.278016567E0,5.490348613E0
6.792642359E0,1.220041156E0,4.573215246E-1,-4.625251293E0,4.805267206E0
6.797659495E0,9.577494115E-2,-3.446685970E-1,3.559269905E0,3.577201635E0
6.802676630E0,-1.307997108E0,-7.336823940E-1,1.934517860E0,2.447755225E0
6.807693766E0,-3.393425345E-1,2.497843802E-1,-2.342644215E0,2.380236860E0
6.812710901E0,5.220188498E-1,9.864728451E-1,-4.113831520E0,4.262539399E0
6.817728036E0,-4.336670041E-1,2.812723517E-1,-3.315200329E0,3.355254748E0
6.822745172E0,-1.007176638E0,-3.507112563E-1,8.968276978E-1,1.393450065E0
6.827762307E0,-2.380911559E-1,6.107252836E-2,1.645867348E0,1.664120362E0
6.832779443E0,4.437068105E-1,1.519339383E-1,-9.345254898E-1,1.045608697E0
6.837796578E0,4.104629457E-1,-2.196204662E-2,-8.860721588E-1,9.767732756E-1
6.842813713E0,6.404550374E-2,-3.007002473E-1,9.367198944E-1,9.858836776E-1
6.847830849E0,-1.445116401E-1,-2.198281735E-1,2.331793785E0,2.346586946E0
6.852847984E0,1.055020690E-1,-1.201804727E-1,1.654552460E0,1.662262878E0
6.857865120E0,2.094765306E-1,5.846247077E-2,1.557350159E-1,2.674914438E-1
6.862882255E0,1.299685389E-1,6.903216243E-2,2.275390625E-1,2.709820760E-1
6.867899391E0,-8.881512284E-2,2.100536227E-2,9.258642197E-1,9.303514952E-1
6.872916526E0,3.742322326E-3,5.270361900E-3,2.221412659E-1,2.222352890E-1
6.877933661E0,8.293032646E-3,-7.703119516E-2,-1.111994743E0,1.114690490E0
6.882950797E0,2.132021338E-1,-6.760854721E-1,-4.673131943E0,4.726595907E0
6.887967932E0,1.632218212E-1,-7.201859355E-1,-9.090734482E0,9.120677747E0
6.892985068E0,-3.028331280E0,8.026316166E-1,1.587069893E1,1.617696178E1
6.898002203E0,1.532224894E0,2.154444695E0,1.537265491E1,1.559832889E1
6.903019338E0,6.695365310E-1,5.126722455E-1,-6.923723221E0,6.974887471E0
6.908036474E0,4.871219397E-3,-3.350921869E-1,-9.455348015E0,9.461285144E0
6.913053609E0,-7.436221838E-2,-3.864325583E-1,-9.664308548E0,9.672317177E0
6.918070745E0,-8.644707501E-2,-3.657425940E-1,-9.581221581E0,9.588589454E0
6.923087880E0,-2.707435489E-1,-3.011860549E-1,-8.532149315E0,8.541755501E0
6.928105016E0,-1.585771561E0,-1.190449715E0,3.116247368E1,3.122549612E1
6.933122151E0,4.521859586E-1,-1.283554912E0,4.021670341E0,4.245682241E0
6.938139234E0,-1.563042104E-1,-4.731983244E-1,-8.369194031E0,8.384017914E0
6.943156318E0,1.304439753E-1,9.311083555E-1,-5.627096653E0,5.705102553E0
6.948173401E0,1.697353005E0,2.402302265E0,4.656851768E0,5.508024309E0
6.953190484E0,8.880714178E-1,4.328682125E-1,-5.421375751E0,5.510658833E0
6.958207568E0,4.141511023E-1,5.714538693E-1,-7.465400696E-1,1.027327959E0
6.963224651E0,-2.043290615E0,-7.325172424E-1,7.476087570E0,7.784825201E0
6.968241734E0,-1.755948663E0,-9.118622541E-1,1.790175438E0,2.668253469E0
6.973258818E0,-6.796360016E-1,-6.518900394E-1,-4.319547176E0,4.421012726E0
6.978275901E0,-1.726225376E0,-6.713928580E-1,-2.856011391E0,3.404030476E0
6.983292984E0,-9.316037893E-1,-4.201751351E-1,6.009026527E0,6.095312344E0
6.988310068E0,3.822231591E-1,2.793654203E-1,8.909724236E0,8.922293737E0
6.993327151E0,9.409098625E-1,8.974730968E-1,-3.405806065E0,3.645584216E0
6.998344234E0,4.999564886E-1,4.803891778E-1,-8.638114929E0,8.665896363E0
7.003361318E0,4.871554971E-1,-1.490816623E-1,-7.096915722E0,7.115178043E0
7.008378401E0,1.003346682E0,-3.406029642E-1,8.086757660E0,8.155879131E0
7.013395484E0,1.057124808E-1,-3.435465395E-1,5.661927223E0,5.673325236E0
7.018412568E0,-2.572954297E-1,7.262080908E-2,-3.613038540E0,3.622916258E0
7.023429651E0,3.033167720E-1,5.406153798E-1,-2.833485603E0,2.900501115E0
7.028446734E0,1.631847471E-1,3.912434578E-1,-6.777744293E-1,7.994240940E-1
7.033463818E0,-6.912453771E-1,-1.989009380E-1,1.336476326E0,1.517745277E0
7.038480901E0,-3.848282695E-1,-2.276599407E-2,9.999742508E-1,1.071708724E0
7.043497984E0,3.089643121E-1,-3.741580248E-2,-2.511737347E0,2.530945157E0
7.048515068E0,-1.014272273E-1,-1.776365489E-1,-1.858446121E0,1.869669546E0
7.053532151E0,-3.911003768E-1,-8.237385750E-2,1.524774551E0,1.576287534E0
7.058549234E0,1.227184385E-1,2.164421678E-1,1.556144714E0,1.575910340E0
7.063566318E0,3.080118597E-1,1.456669867E-1,-2.441205978E-1,4.191479965E-1
7.068583401E0,-2.105703652E-1,3.225114942E-2,-3.634538651E-1,4.212822419E-1
7.073600484E0,-3.904934227E-1,8.546826243E-2,8.852109909E-1,9.712818517E-1
7.078617568E0,7.188888639E-2,1.224881411E-2,1.018100739E0,1.020709145E0
7.083634651E0,3.290566802E-1,-1.096280664E-1,-3.651533127E-1,5.036204459E-1
7.088651734E0,3.657810688E-1,-5.813914537E-1,-3.855693817E0,3.916399702E0
7.093668818E0,8.003879339E-2,-7.712188959E-1,-8.958328247E0,8.991820159E0
7.098685901E0,-2.562566519E0,1.996558309E-1,1.254999733E1,1.281050517E1
7.103702984E0,1.730573654E0,1.675193787E0,2.169805145E1,2.183132145E1
7.108720120E0,1.070262790E0,9.087774754E-1,-5.607840061E0,5.780934967E0
7.113737255E0,8.187650889E-2,-2.669565678E-1,-9.340736389E0,9.344909088E0
7.118754391E0,-4.171669483E-3,-3.872241974E-1,-9.663845062E0,9.671600766E0
7.123771526E0,5.816608667E-3,-3.969420195E-1,-9.599103928E0,9.607309353E0
7.128788661E0,-5.347365141E-1,-3.052971363E-1,-7.740999222E0,7.765450305E0
7.133805797E0,-3.364914179E0,-9.749908447E-1,2.568298340E1,2.592081964E1
7.138822932E0,-5.868935585E-1,-9.090068936E-1,1.235975266E0,1.642672347E0
7.143840068E0,-7.577317953E-2,-2.849578857E-1,-8.717811584E0,8.722796650E0
7.148857203E0,5.532872677E-1,1.261095285E0,-9.931320190E0,1.002634574E1
7.153874338E0,1.324341297E0,2.100887775E0,-2.866522789E0,3.792698540E0
7.158891474E0,1.967261076E0,1.487689734E0,3.878613472E0,4.596409397E0
7.163908609E0,5.615366101E-1,2.832063437E-1,1.285647392E0,1.431229686E0
7.168925745E0,-2.022284031E0,-8.974772692E-1,8.292598724E-1,2.362788625E0
7.173942880E0,-1.931792259E0,-1.006285429E0,4.524541855E0,5.021544652E0
7.178960016E0,-1.195336878E-1,-6.669816971E-1,-5.941944122E-1,9.012324263E-1
7.183977151E0,-1.018177748E0,-4.751445651E-1,-2.645657063E0,2.874360725E0
7.188994286E0,-3.346781731E-1,-2.975100875E-1,6.467989922E0,6.483472477E0
7.194011422E0,1.458528757E0,-2.176991105E-1,9.023591042E0,9.143297782E0
7.199028557E0,1.093476415E0,-3.063856363E-1,1.494909286E0,1.877316330E0
7.204045693E0,1.008251190E0,-4.538125992E-1,3.746671677E-1,1.167429580E0
7.209062828E0,1.045675278E0,-6.886411309E-1,1.341226578E0,1.834816647E0
7.214079963E0,9.180651307E-1,-5.490458608E-1,1.962724686E0,2.235303812E0
7.219097099E0,5.242113471E-1,7.666406631E-1,-1.084890366E-1,9.350429476E-1
7.224114234E0,8.275924325E-1,9.728853703E-1,-2.630856991E0,2.924521103E0
7.229131370E0,-2.403369248E-1,1.540837884E-1,-2.653500080E0,2.668813655E0
7.234148505E0,-1.610958815E0,-2.556398511E-2,-2.571317196E0,3.034388561E0
7.239165641E0,-1.927639723E0,8.432102203E-2,-2.911046982E0,3.492434604E0
7.244182776E0,-1.335066080E0,3.348620534E-1,-4.294308186E0,4.509502947E0
7.249199911E0,-6.934391260E-1,8.715248108E-2,-5.590981007E0,5.634493943E0
7.254217047E0,-1.300915003E0,-1.818100959E-1,-3.936160088E0,4.149553107E0
7.259234182E0,-1.113550305E0,-2.517449856E-2,-1.107546806E0,1.570760315E0
7.264251318E0,8.381876945E-1,6.230302453E-1,1.306323051E0,1.672484742E0
7.269268453E0,8.434562683E-1,5.470277071E-1,7.336559296E-1,1.244551651E0
7.274285588E0,7.902496457E-1,7.764190435E-3,2.615804672E0,2.732579161E0
7.279302724E0,1.204414606E0,-3.167871237E-1,3.463141441E0,3.680260489E0
7.284319859E0,1.127295494E0,-2.085669935E-1,2.784157753E0,3.010951630E0
7.289336995E0,4.711104035E-1,-4.388669729E-1,2.460212708E0,2.543068186E0
7.294354130E0,-2.347951531E-1,-5.638529062E-1,2.380917549E0,2.458012864E0
7.299371266E0,-6.709734797E-1,-5.325139761E-1,2.641631126E0,2.777047272E0
7.304388401E0,-4.929158092E-1,-6.227514744E-1,1.238088608E0,1.470934667E0
7.309405536E0,4.518464208E-2,-5.289689898E-1,-5.486313343E0,5.511940125E0
7.314422672E0,-3.416619897E-1,-8.107259870E-2,-6.128586292E0,6.138637929E0
7.319439807E0,-9.846841693E-1,2.868247747E0,1.379399300E1,1.412340932E1
7.324456943E0,1.920673728E0,1.873124480E0,1.079431534E0,2.891842894E0
7.329474078E0,3.285147548E-1,-9.451679885E-2,-8.511074066E0,8.517936201E0
7.334491213E0,6.249824166E-2,-3.645578325E-1,-9.543388367E0,9.550553385E0
7.339508349E0,-2.142697573E-2,-3.803042173E-1,-9.493479729E0,9.501118238E0
7.344525484E0,-3.372411728E0,-9.352417588E-1,9.427573204E0,1.005619086E1
7.349542620E0,-3.069694281E0,-1.674848199E0,1.769302750E1,1.803528102E1
7.354559755E0,-2.251878232E-1,-5.372201800E-1,-5.639322758E0,5.669327671E0
7.359576891E0,-1.711824089E-1,-3.287882805E-1,-9.261831284E0,9.269246133E0
7.364594026E0,5.982686877E-1,1.286158204E0,-6.160521984E0,6.321721242E0
7.369611161E0,2.047683716E0,1.960576415E0,3.295980453E0,4.347453925E0
7.374628297E0,2.308975935E0,6.233229637E-1,2.310153008E0,3.325162899E0
7.379645432E0,1.982212186E0,-1.013280898E-1,4.476165771E-2,1.985305049E0
7.384662568E0,-1.207908154E0,-7.345942855E-1,-3.808717728E-1,1.464149644E0
7.389679703E0,-2.821113110E0,-8.640334606E-1,3.612969398E0,4.664630840E0
7.394696838E0,-1.193935156E0,-7.143152356E-1,2.532083511E0,2.889147681E0
7.399713974E0,-4.307445884E-1,-5.107522607E-1,-2.115321159E0,2.218330990E0
7.404731109E0,-7.406856418E-1,-4.491660297E-1,1.779003143E-1,8.843154776E-1
7.409748245E0,6.371155381E-1,-7.441639900E-2,9.996458054E0,1.001701690E1
7.414765380E0,1.335039496E0,-2.347976267E-1,5.504023552E0,5.668486186E0
7.419782516E0,9.743654132E-1,1.134395897E-1,-3.908617973E0,4.029832622E0
7.424799651E0,8.998734951E-1,6.709400415E-1,-7.489653587E0,7.573298073E0
7.429816786E0,7.476720810E-1,3.067913055E-1,-3.160696983E0,3.262382544E0
7.434833922E0,-6.873613596E-1,-1.912243217E-1,7.217772484E0,7.252949194E0
7.439851057E0,-2.767500281E-1,-4.515522718E-2,-4.036931992E-1,4.915259623E-1
7.444868193E0,-7.565287352E-1,3.124888241E-1,-5.706229210E0,5.764636744E0
7.449885328E0,-8.335620761E-1,7.003319860E-1,-5.656126022E0,5.759952448E0
7.454902463E0,-9.218695164E-1,2.823753953E-1,-1.976996422E0,2.199566803E0
7.459919599E0,-3.551821411E-1,1.190800965E-1,1.520149231E0,1.565627065E0
7.464936734E0,2.513825595E-1,-8.557179570E-2,-4.150962830E-1,4.927683508E-1
7.469953870E0,1.333395988E-1,-1.986238211E-1,-1.333811760E0,1.355095820E0
7.474971005E0,2.376352698E-1,-9.157568216E-3,2.340005875E0,2.352059071E0
7.479988141E0,7.436367869E-1,-9.808987379E-3,3.116191864E0,3.203707793E0
7.485005276E0,2.906369269E-1,-1.787611395E-1,1.529195786E0,1.566800919E0
7.490022411E0,8.728256077E-2,-3.104806244E-1,1.728297234E0,1.758131904E0
7.495039547E0,-1.897177994E-1,-1.028468460E-1,1.152640343E0,1.172667931E0
7.500056682E0,6.544199586E-2,8.284762502E-2,8.552694321E-1,8.617610952E-1
7.505073818E0,3.336427808E-1,5.381047726E-3,1.614351273E-1,3.706855287E-1
7.510090953E0,1.293774694E-1,-3.151595592E-3,-1.392337799E0,1.398339375E0
7.515108088E0,7.250115275E-2,-5.188047886E-1,-4.034594536E0,4.068460138E0
7.520125224E0,7.379090786E-2,-7.676395178E-1,-8.409646988E0,8.444932089E0
7.525142359E0,-3.016185999E0,7.430883646E-1,9.827066422E0,1.030634721E1
7.530159495E0,-2.059021443E-1,2.404307365E0,1.513252449E1,1.532371975E1
7.535176630E0,5.468547344E-1,7.054722309E-1,-6.537575722E0,6.598229875E0
7.540193713E0,-1.836091280E-3,-3.321018517E-1,-9.395388603E0,9.401256406E0
7.545210797E0,-1.040150449E-1,-3.910834789E-1,-9.657476425E0,9.665951392E0
7.550227880E0,-1.149752438E-1,-3.684664369E-1,-9.574776649E0,9.582553663E0
7.555244963E0,-3.026422262E-1,-2.100367844E-1,-5.398345470E0,5.410900257E0
7.560262047E0,1.262346029E0,-1.419740319E0,3.562204361E1,3.567266700E1
7.565279130E0,8.959416151E-1,-8.340502381E-1,3.488636017E-2,1.224568592E0
7.570296213E0,-9.310170263E-2,-3.865358829E-1,-8.735616684E0,8.744659900E0
7.575313297E0,-1.244362146E-1,-1.646457911E-1,-8.527991295E0,8.530488153E0
7.580330380E0,4.925557077E-1,1.396678329E0,1.724127960E1,1.730476939E1
7.585347463E0,1.462840199E0,1.790381670E-1,1.562833786E0,2.148116747E0
7.590364547E0,2.275700569E-1,-3.288724422E-1,-8.021391869E0,8.031355597E0
7.595381630E0,-1.535477400E0,-1.366764158E-1,2.326018333E0,2.790471748E0
7.600398713E0,-1.990841269E0,-7.963303328E-1,7.939781189E0,8.224215238E0
7.605415797E0,3.957805634E-1,-1.475223750E-1,-6.626671791E0,6.640119286E0
7.610432880E0,4.786977172E-2,7.478872538E-1,-1.115640640E1,1.118154867E1
7.615449963E0,-9.203822613E-1,1.793591499E0,-6.671535492E0,6.969466249E0
7.620467047E0,-1.668845892E0,5.763826370E-1,4.560003281E-1,1.823513053E0
7.625484130E0,-7.398532033E-1,-2.670068443E-1,2.122090340E0,2.263170967E0
7.630501213E0,-1.606956124E-1,-4.956944585E-1,-3.790254593E-1,6.443573347E-1
7.635518297E0,2.885452509E-1,-1.299696714E-1,-4.851303101E-1,5.792252541E-1
7.640535380E0,1.242523432E0,6.037518382E-2,3.522299767E0,3.735519413E0
7.645552463E0,1.437749982E0,-2.129735500E-1,2.694858551E0,3.061820595E0
7.650569547E0,7.788426876E-1,-4.214480519E-1,2.729586601E0,2.869644125E0
7.655586630E0,1.964394599E-1,-4.379298687E-1,2.515922546E0,2.561296018E0
7.660603713E0,-3.007119894E-1,-1.441955566E-1,2.733318329E0,2.753588413E0
7.665620797E0,1.011510134E0,9.763951302E-1,8.798999786E-1,1.658530727E0
7.670637880E0,1.553522110E0,1.449911237E0,-3.113859177E0,3.769853116E0
7.675654963E0,1.053968549E0,1.954306126E0,-4.616046429E0,5.122308734E0
7.680672047E0,9.127486944E-1,1.953145981E0,-3.295105457E0,3.937716264E0
7.685689130E0,7.047756314E-1,1.641067743E0,-2.291952610E0,2.905659787E0
7.690706213E0,4.549023509E-1,1.429458857E0,-2.820983887E0,3.195033468E0
7.695723297E0,-1.168959022E0,5.549519062E-1,-4.378006458E0,4.565235740E0
7.700740380E0,-4.953659534E0,-1.822545767E0,-4.182898045E0,6.734764428E0
7.705757463E0,-1.828354597E0,-2.392554760E0,-1.577532768E0,3.399383539E0
7.710774599E0,-7.909316421E-1,-2.049892426E0,1.130562782E0,2.470992518E0
7.715791734E0,-4.169130325E-1,-3.435137868E-1,9.498603821E0,9.513952530E0
7.720808870E0,1.582669735E0,1.174856663E0,6.689192772E0,6.973552295E0
7.725826005E0,5.627865195E-1,1.570976019E0,-4.877061844E-1,1.738548717E0
7.730843141E0,5.459206104E-1,-1.962971240E-1,1.259577751E0,1.386758085E0
7.735860276E0,-4.971849024E-1,-6.257363558E-1,-9.694242477E-1,1.256392529E0
7.740877411E0,-1.412890196E0,5.025522709E-1,-6.510020256E0,6.680507557E0
7.745894547E0,-1.832719088E0,1.436653852E0,-9.035348892E0,9.330614296E0
7.750911682E0,4.345194995E-2,-1.396983624E0,2.246382523E1,2.250726316E1
7.755928818E0,9.521183372E-1,-1.479846478E0,7.987073898E0,8.178619956E0
7.760945953E0,1.867451072E0,-8.989405036E-1,4.082651138E0,4.578592344E0
7.765963088E0,-1.909326613E-1,2.214736700E0,-9.190054893E0,9.455084499E0
7.770980224E0,-9.890350103E-1,2.193901777E0,-1.124030399E1,1.149503498E1
7.775997359E0,-1.486274719E0,1.391688347E0,-1.006416702E1,1.026807026E1
7.781014495E0,1.694038391E0,-3.647250414E0,1.855701828E1,1.898776261E1
7.786031630E0,1.281798482E0,-2.904126406E0,1.105385303E1,1.150063583E1
7.791048766E0,-1.659768105E0,2.287430763E-1,-8.840611458E0,8.997975578E0
7.796065901E0,-6.097658873E-1,6.614291072E-1,-1.049359131E1,1.053208248E1
7.801083036E0,1.881472945E0,-7.878940701E-1,-1.622860909E0,2.606606038E0
7.806100172E0,1.452303410E0,-2.465790033E0,1.523663902E1,1.550304726E1
7.811117307E0,-2.080719948E0,-7.595679760E-1,-6.012505531E0,6.407539448E0
7.816134443E0,-4.734829068E-1,-2.041673064E-1,-9.998682976E0,1.001196942E1
7.821151578E0,-3.297946453E-1,-1.507165432E-1,2.773332596E0,2.796936480E0
7.826168713E0,4.474622726E0,-3.469024301E-1,1.843690109E1,1.897529741E1
7.831185849E0,-9.267660379E-1,-7.901207209E-1,-8.067531586E-1,1.460834248E0
7.836202984E0,-2.034188509E0,-8.238937855E-1,-3.268348217E0,3.936854573E0
7.841220120E0,-6.078224182E-1,-4.448681474E-1,4.474476814E0,4.537433032E0
7.846237255E0,-9.593741894E-1,-3.759358823E-1,4.144977570E0,4.271131662E0
7.851254391E0,2.991391122E-1,-1.483223587E-1,5.932302475E-1,6.807391990E-1
7.856271526E0,6.481847167E-1,7.409685850E-1,-4.493514538E0,4.600092474E0
7.861288661E0,1.161918044E0,1.575185776E0,-9.803738594E0,9.997227325E0
7.866305797E0,4.493802786E-1,6.831701994E-1,-4.385012150E0,4.460604859E0
7.871322932E0,-2.509659052E0,-7.319063544E-1,2.910704613E0,3.912323710E0
7.876340068E0,-1.436312318E0,-5.579458475E-1,-1.975133896E0,2.505084939E0
7.881357203E0,-1.456666470E0,8.699062467E-2,-3.938476562E0,4.200124070E0
7.886374338E0,-4.024615288E-1,1.028043509E0,-4.264680386E0,4.405263616E0
7.891391474E0,6.118834019E-1,1.075919628E0,-4.572306156E0,4.736875334E0
7.896408609E0,5.233486891E-1,4.408345222E-1,-8.674736023E-1,1.104870751E0
7.901425745E0,-5.964227021E-2,-2.757682204E-1,1.159239769E0,1.193080950E0
7.906442880E0,-5.251523852E-2,-4.368003607E-1,2.768064499E0,2.802808141E0
7.911460016E0,1.048660398E0,-4.854246378E-1,5.097752571E0,5.227083985E0
7.916477151E0,1.510418653E0,-2.023650557E-1,2.350856781E0,2.801578792E0
7.921494286E0,8.180335760E-1,-1.184767634E-1,2.218926430E0,2.367878835E0
7.926511422E0,7.196272165E-2,-4.108800888E-1,2.666213989E0,2.698647461E0
7.931528557E0,-6.329225302E-1,-1.456124336E-1,2.089902878E0,2.188489879E0
7.936545693E0,-1.680354923E-1,1.502324939E-1,2.903022766E-1,3.675338633E-1
7.941562828E0,4.449450970E-1,3.360752463E-1,-2.836537361E0,2.890824608E0
7.946579963E0,-3.926159143E-1,2.898608148E-1,-2.669383526E0,2.713627638E0
7.951597099E0,-6.994612217E-1,-2.548118234E-1,-2.464601994E0,2.574575315E0
7.956614234E0,3.625177145E-1,-7.328771353E-1,-6.971178055E0,7.018963703E0
7.961631370E0,-1.325909734E0,-2.724661827E-1,-3.997440338E0,4.220403263E0
7.966648505E0,-2.971818686E0,2.155519485E0,2.324762154E1,2.353571494E1
7.971665641E0,7.300236225E-1,1.556162953E0,-1.211411476E0,2.102877883E0
7.976682776E0,4.014671594E-2,-1.894163340E-1,-8.997263908E0,8.999347095E0
7.981699911E0,-9.250309318E-2,-3.709099889E-1,-9.575700760E0,9.583328028E0
7.986717047E0,-1.481641233E-1,-3.604409397E-1,-9.588875771E0,9.596791590E0
7.991734182E0,-1.558883786E-1,-3.165374696E-1,-9.496597290E0,9.503149859E0
7.996751318E0,1.170267940E0,-3.567609787E-1,2.419713211E1,2.422804177E1
8.001768453E0,3.420057058E0,-1.562481284E0,1.527173519E1,1.572781084E1
8.006785588E0,2.530285418E-1,-4.358973205E-1,-7.190872669E0,7.208514387E0
8.011802724E0,-1.296519041E-1,-3.161537945E-1,-9.314366341E0,9.320632123E0
8.016819859E0,-1.974066019E0,6.049340367E-1,1.166879749E1,1.185005134E1
8.021836995E0,8.796072006E-1,-9.179171324E-1,1.459695339E1,1.465221243E1
8.026854130E0,3.290080428E-1,-1.882440895E-1,-6.925767899E0,6.936133153E0
8.031871266E0,-1.154644191E-1,6.509848833E-1,-1.134843731E1,1.136767974E1
8.036888401E0,-1.268471479E0,1.659823418E0,-8.047363281E0,8.314089815E0
