"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.628901308E1,2.939313650E-3,4.449039698E-4,1.785564423E-2,1.810142356E-2
2.629403037E1,2.898231149E-3,4.502385855E-4,-6.035804749E-3,6.710692776E-3
2.629904766E1,2.858266234E-3,-9.040519595E-3,3.511428833E-3,1.011092542E-2
2.630406496E1,2.818629146E-3,-4.206702113E-3,1.297950745E-2,1.393228719E-2
2.630908225E1,2.780109644E-3,1.008477807E-2,-1.374244690E-3,1.055084389E-2
2.631409954E1,-2.007365227E-3,5.137175322E-4,8.133888245E-3,8.393661825E-3
2.631911683E1,7.490545511E-3,-4.177495837E-3,-6.180763245E-3,1.057173485E-2
2.632413412E1,7.413089275E-3,1.016530395E-2,-1.087856293E-2,1.663221056E-2
2.632915141E1,7.437855005E-3,5.926340818E-4,3.459930420E-3,8.224598516E-3
2.633416871E1,-2.086147666E-3,5.345255136E-3,-1.081371307E-2,1.224173823E-2
2.633918600E1,-6.782293320E-3,5.612373352E-4,-1.225471497E-3,6.914930977E-3
2.634420329E1,-1.890718937E-3,5.656033754E-4,8.283615112E-3,8.515456805E-3
2.634922058E1,-6.640061736E-3,5.318447948E-3,-1.077938080E-2,1.373212871E-2
2.635423787E1,-6.653681397E-3,-4.214778543E-3,-1.069068909E-2,1.327880520E-2
2.635925516E1,2.882182598E-3,5.778819323E-4,-1.060199738E-2,1.100196675E-2
2.636427246E1,-6.656214595E-3,5.329668522E-3,-1.051330566E-2,1.353662274E-2
2.636928975E1,2.879664302E-3,5.457848310E-4,-5.677223206E-3,6.389147901E-3
2.637430704E1,-6.606355309E-3,6.018579006E-4,-5.629539490E-3,8.700452763E-3
2.637932433E1,2.929106355E-3,-4.142612219E-3,-5.582809448E-3,7.543782961E-3
2.638434162E1,1.238511503E-2,-4.099041224E-3,-7.877349854E-4,1.306957305E-2
2.638935891E1,2.768307924E-3,6.926506758E-4,-5.529403687E-3,6.222346732E-3
2.639437621E1,2.676308155E-3,1.019197702E-2,-7.362365723E-4,1.056319390E-2
2.639939350E1,1.688291132E-2,5.367591977E-3,4.018783569E-3,1.816574688E-2
2.640441079E1,7.228612900E-3,1.013197005E-2,-5.512237549E-3,1.361228946E-2
2.640942808E1,-1.178985834E-2,1.000595093E-2,-7.171630859E-4,1.548012069E-2
2.641444537E1,2.588078380E-3,5.130618811E-3,4.037857056E-3,7.023224949E-3
2.641946266E1,-2.147793770E-3,3.474503756E-4,-1.024055481E-2,1.046913094E-2
2.642447996E1,7.350504398E-3,-9.194955230E-3,8.838653564E-3,1.472069677E-2
2.642949725E1,-2.172768116E-3,3.361403942E-4,-7.314682007E-4,2.317101072E-3
2.643451454E1,-6.868198514E-3,-4.457667470E-3,-1.022148132E-2,1.309662669E-2
2.643953183E1,-2.079829574E-3,3.360658884E-4,-6.389617920E-4,2.201568420E-3
2.644454912E1,-6.828382611E-3,9.838372469E-3,-1.487922668E-2,1.910004630E-2
2.644956641E1,-6.840407848E-3,5.015984178E-3,-1.950454712E-2,2.126919451E-2
2.645458371E1,7.393166423E-3,-4.514724016E-3,-9.845733643E-3,1.311411887E-2
2.645960100E1,-2.182021737E-3,2.804398537E-4,-2.670288086E-4,2.216115917E-3
2.646461829E1,-2.231985331E-3,1.453264058E-2,9.231567383E-3,1.736091118E-2
2.646963558E1,-2.280756831E-3,4.924535751E-3,9.153366089E-3,1.064128821E-2
2.647465287E1,7.167086005E-3,-4.604458809E-3,-5.168914795E-3,9.964228163E-3
2.647967016E1,7.089972496E-3,-4.557996988E-3,4.370689392E-3,9.494523279E-3
2.648468746E1,-7.231205702E-3,-1.400797069E-2,4.334449768E-3,1.634934352E-2
2.648970475E1,-7.187545300E-3,-9.133681655E-3,-4.501342773E-4,1.163131845E-2
2.649472204E1,7.101252675E-3,-9.048521519E-3,-5.194664001E-3,1.262093758E-2
2.649973933E1,2.277761698E-3,-8.963137865E-3,-5.151748657E-3,1.058614911E-2
2.650475662E1,-2.506315708E-3,1.006303728E-2,-2.410316467E-2,2.623945283E-2
2.650977391E1,-2.502024174E-3,4.912167788E-4,-4.908561707E-3,5.531310597E-3
2.651479121E1,6.999224424E-3,4.961639643E-4,9.377479553E-3,1.171206404E-2
2.651980850E1,1.177516580E-2,1.469406486E-2,4.552841187E-3,1.937262074E-2
2.652482579E1,-2.482712269E-3,4.979595542E-3,-2.307891846E-4,5.568976173E-3
2.652984308E1,7.069945335E-3,1.470744610E-4,-4.976272583E-3,8.646909665E-3
2.653486037E1,-7.251858711E-3,4.850894213E-3,-4.935264587E-3,1.002384487E-2
2.653987766E1,-7.208824158E-3,-3.306567669E-5,-4.893302917E-3,8.712786725E-3
2.654489496E1,-2.366065979E-3,-9.521678090E-3,4.645347595E-3,1.085540769E-2
2.654991225E1,-2.414494753E-3,1.152753830E-4,-1.440048218E-4,2.421530655E-3
2.655492954E1,1.188530028E-2,-4.626080394E-3,4.606246948E-3,1.356018044E-2
2.655994683E1,2.271860838E-3,-9.379491210E-3,-1.802444458E-4,9.652393231E-3
2.656496412E1,2.235531807E-3,-4.596292973E-3,-9.675979614E-3,1.094294718E-2
2.656998141E1,6.948798895E-3,-1.404595375E-2,4.650115967E-3,1.634619838E-2
2.657499871E1,-7.319629192E-3,-4.422858357E-3,4.611968994E-3,9.716424526E-3
2.658001600E1,-1.672065258E-2,9.816989303E-3,4.574775696E-3,1.992189937E-2
2.658503329E1,-7.050126791E-3,2.462714911E-4,-2.107620239E-4,7.057574516E-3
2.659005058E1,-7.007971406E-3,3.048330545E-4,4.538536072E-3,8.354812750E-3
2.659506787E1,-1.171466708E-2,-1.868265867E-2,-2.479553223E-4,2.205304155E-2
2.660008516E1,2.611860633E-3,-4.272431135E-3,-9.742736816E-3,1.095428703E-2
2.660510246E1,-2.123430371E-3,5.207061768E-4,-1.640319824E-4,2.192486706E-3
2.661011975E1,-2.070754766E-3,5.254149437E-4,-1.621246338E-4,2.142515009E-3
2.661513704E1,-6.870165467E-3,-4.218414426E-3,4.587173462E-3,9.275578375E-3
2.662015433E1,-1.168113947E-2,-4.174217582E-3,-4.949569702E-3,1.335557382E-2
2.662517162E1,-2.103388309E-3,-8.878886700E-3,-1.602172852E-4,9.126036433E-3
2.663018891E1,7.342979312E-3,7.011443377E-4,4.589080811E-3,8.687382301E-3
2.663520621E1,7.213637233E-3,-4.044145346E-3,9.298324585E-3,1.244389464E-2
2.664022350E1,7.136926055E-3,-4.001393914E-3,2.346611023E-2,2.485166385E-2
2.664524079E1,-2.435371280E-3,5.487367511E-3,9.024620056E-3,1.083909602E-2
2.665025808E1,-2.379313111E-3,6.515532732E-4,1.369857788E-2,1.391893274E-2
2.665527537E1,-1.176916063E-2,-4.092395306E-3,4.089355469E-3,1.311425443E-2
2.666029266E1,-1.158532500E-2,1.014375687E-2,-1.018810272E-2,1.846382939E-2
2.666530996E1,-1.906007528E-3,-4.229739308E-3,-1.484966278E-2,1.555750764E-2
2.667032725E1,-6.656005979E-3,-4.186391830E-3,-1.947402954E-2,2.100157420E-2
2.667534454E1,-6.667912006E-3,6.069839001E-4,-9.816169739E-3,1.188219964E-2
2.668036183E1,7.616564631E-3,6.625354290E-4,-2.384185791E-4,7.649042646E-3
2.668537912E1,-6.709784269E-3,1.016211510E-2,-2.365112305E-4,1.217972601E-2
2.669039641E1,-1.870378852E-3,-4.210576415E-3,1.876068115E-2,1.931813728E-2
2.669541371E1,2.876326442E-3,-1.371595263E-2,1.860427856E-2,2.329205425E-2
2.670043100E1,-1.808807254E-3,-8.843153715E-3,1.845073700E-2,2.054027378E-2
2.670544829E1,7.790580392E-3,5.434468389E-3,-1.019191742E-2,1.393204114E-2
2.671046558E1,-1.684784889E-3,-4.150331020E-3,-1.010513306E-2,1.105339142E-2
2.671548287E1,-1.532644033E-3,-4.158258438E-3,-1.951503754E-2,2.001191648E-2
2.672050016E1,-1.432552934E-3,6.864517927E-4,-5.105972290E-3,5.347371036E-3
2.672551746E1,1.285907626E-2,-4.008099437E-3,-3.147125244E-4,1.347292646E-2
2.673053475E1,3.186762333E-3,-3.914088011E-3,4.434585571E-3,6.718711804E-3
2.673555204E1,1.269218326E-2,-3.820851445E-3,-3.509521484E-4,1.325947167E-2
2.674056933E1,1.256981492E-2,-3.779962659E-3,-3.480911255E-4,1.313048104E-2
2.674558662E1,3.003031015E-3,5.757585168E-3,1.390171051E-2,1.534358294E-2
2.675060391E1,-6.431698799E-3,1.041653752E-2,-4.577636719E-4,1.225073675E-2
2.675562121E1,-1.594617963E-3,-4.009857774E-3,-5.200386047E-3,6.757646103E-3
2.676063850E1,3.253698349E-3,-3.967404366E-3,4.342079163E-3,6.721644278E-3
2.676565579E1,-1.486167312E-3,5.572646856E-3,-1.943588257E-2,2.027354477E-2
2.677067308E1,-1.103894413E-2,7.351785898E-4,-9.778022766E-3,1.476511105E-2
2.677569037E1,-1.581516862E-2,5.486607552E-3,-1.444721222E-2,2.211208633E-2
2.678070766E1,-6.305307150E-3,-4.097685218E-3,-9.580612183E-3,1.217932889E-2
2.678572496E1,7.925376296E-3,-4.053547978E-3,9.491920471E-3,1.301304710E-2
2.679074225E1,3.095015883E-3,-8.758276701E-3,-8.392333984E-5,9.289433633E-3
2.679575954E1,-6.392806768E-3,-3.927752376E-3,1.416301727E-2,1.602767218E-2
2.680077683E1,7.940948009E-3,8.109658957E-4,1.404571533E-2,1.615544615E-2
2.680579412E1,7.908970118E-3,-3.936186433E-3,-9.813308716E-3,1.320402968E-2
2.681081141E1,3.129541874E-3,-3.894343972E-3,-2.336502075E-4,5.001453762E-3
2.681582871E1,3.138437867E-3,-8.652895689E-3,-4.979133606E-3,1.046490170E-2
2.682084600E1,-6.350532174E-3,5.672812462E-3,4.560470581E-3,9.659604135E-3
2.682586329E1,-6.314992905E-3,-3.914922476E-3,-9.722709656E-3,1.223670039E-2
2.683088058E1,-6.279751658E-3,9.258687496E-4,-4.894256592E-3,8.015376561E-3
2.683589787E1,-6.244793534E-3,9.778290987E-4,9.390830994E-3,1.131995154E-2
2.684091516E1,3.339231014E-3,5.727231503E-3,1.406192780E-2,1.554636478E-2
2.684593246E1,8.095651865E-3,8.894205093E-4,4.448890686E-3,9.280262728E-3
2.685094975E1,-1.098240912E-2,1.503342390E-2,-5.084037781E-3,1.929934155E-2
2.685596704E1,-1.409694552E-3,6.210803986E-4,-9.790420532E-3,9.910868468E-3
2.686098433E1,-6.214603782E-3,-4.123553634E-3,9.284019470E-3,1.190873680E-2
2.686600162E1,3.266036510E-3,1.016534865E-2,-5.040168762E-3,1.180697289E-2
2.687101891E1,3.169879317E-3,1.014029980E-2,-9.748458862E-3,1.441895506E-2
2.687603621E1,-1.622408628E-3,5.315393209E-3,4.578590393E-3,7.200632244E-3
2.688105350E1,7.921516895E-3,-4.167184234E-3,-2.079010010E-4,8.953160179E-3
2.688607079E1,3.141984344E-3,-4.071846604E-3,-9.702682495E-3,1.098153213E-2
2.689108808E1,-1.648500562E-3,7.205754519E-4,-9.621620178E-3,9.788378719E-3
2.689610537E1,7.845640182E-3,6.720572710E-4,-4.482269287E-5,7.874499344E-3
2.690112266E1,-1.680970192E-3,5.373403430E-3,1.895046234E-2,1.976914637E-2
2.690613996E1,7.916569710E-3,5.376040936E-4,1.404571533E-2,1.613205546E-2
2.691115725E1,3.240212798E-3,4.390329123E-4,-3.128051758E-4,3.284748994E-3
2.691617454E1,3.352105618E-3,-9.103178978E-3,-1.455307007E-2,1.748989217E-2
2.692119183E1,3.411486745E-3,5.125045776E-3,-4.932403564E-3,7.888785771E-3
2.692620912E1,8.218079805E-3,5.039826035E-3,-9.637832642E-3,1.363174604E-2
2.693122641E1,8.132994175E-3,5.006864667E-3,-9.557723999E-3,1.351163854E-2
2.693624371E1,7.997065783E-3,2.772510052E-4,4.765510559E-3,9.313432243E-3
2.694126100E1,-6.331667304E-3,2.839863300E-4,4.725456238E-3,7.905731828E-3
2.694627829E1,3.253862262E-3,5.040124059E-3,-4.810333252E-3,7.689588815E-3
2.695129558E1,3.210157156E-3,-4.489839077E-3,-2.193450928E-5,5.519442456E-3
2.695631287E1,-6.278619170E-3,5.053624511E-3,-9.517669678E-3,1.247181685E-2
2.696133016E1,-1.093982160E-2,4.969000816E-3,-1.418590546E-2,1.859060460E-2
2.696634746E1,8.181095123E-3,1.375079155E-4,-4.570007324E-3,9.371989799E-3
2.697136475E1,3.399401903E-3,4.893913865E-3,-4.530906677E-3,7.485682436E-3
2.697638204E1,8.154541254E-3,4.862174392E-3,-9.241104126E-3,1.324897311E-2
2.698139933E1,8.069187403E-3,1.327991486E-4,-4.416465759E-3,9.199706015E-3
2.698641662E1,3.236055374E-3,8.822977543E-5,-4.379272461E-3,5.445903613E-3
2.699143391E1,3.192499280E-3,4.845052958E-3,5.154609680E-3,7.761223536E-3
2.699645121E1,1.739400625E-2,4.812777042E-3,1.460838318E-2,2.321893915E-2
2.700146850E1,-1.763120294E-3,4.779815674E-3,4.989624023E-3,7.131029304E-3
2.700648579E1,-6.514325738E-3,-4.321336746E-7,1.919364929E-2,2.026900622E-2
2.701150308E1,-1.675769687E-3,-4.687368870E-3,1.428508759E-2,1.512756948E-2
2.701652037E1,1.261945069E-2,4.858687520E-3,9.418487549E-3,1.647923808E-2
2.702153766E1,1.729775965E-2,7.873773575E-5,4.592895508E-3,1.789730085E-2
2.702655496E1,-1.805409789E-3,8.712708950E-5,4.555702209E-3,4.901175191E-3
2.703157225E1,2.198711038E-2,4.843950272E-3,-4.978179932E-3,2.305816889E-2
2.703658954E1,1.709115505E-2,-9.380355477E-3,-4.936218262E-3,2.011131275E-2
2.704160683E1,1.693212986E-2,2.554208040E-4,4.600524902E-3,1.754785146E-2
2.704662412E1,1.202593744E-2,2.623349428E-4,4.562377930E-3,1.286496340E-2
2.705164141E1,7.161393762E-3,2.701282501E-4,-1.921844482E-2,2.051114700E-2
2.705665871E1,7.135912776E-3,2.759695053E-4,9.433746338E-3,1.183186293E-2
2.706167600E1,2.312138677E-3,-9.161770344E-3,9.354591370E-3,1.329633035E-2
2.706669329E1,-2.472221851E-3,-9.024813771E-3,9.275436401E-3,1.317546451E-2
2.707171058E1,1.182885468E-2,-8.992120624E-3,9.199142456E-3,1.747581924E-2
2.707672787E1,1.656609774E-2,-8.907213807E-3,1.387310028E-2,2.337171289E-2
2.708174516E1,6.966799498E-3,-8.823007345E-3,4.261016846E-3,1.202239653E-2
2.708676246E1,1.169145107E-2,-4.044443369E-3,-5.270957947E-3,1.344732494E-2
2.709177975E1,-2.615734935E-3,7.477253675E-4,9.019851685E-3,9.421193496E-3
2.709679704E1,-2.558961511E-3,7.505416870E-4,-5.512237549E-4,2.723131371E-3
2.710181433E1,6.891205907E-3,7.533282042E-4,8.949279785E-3,1.132015154E-2
2.710683162E1,1.151490211E-2,7.570236921E-4,8.873939514E-3,1.455722701E-2
2.711184891E1,6.602287292E-3,-8.737236261E-3,-6.980895996E-4,1.097345999E-2
2.711686621E1,1.127918065E-2,5.590125918E-3,4.055976868E-3,1.322574656E-2
2.712188350E1,1.672357321E-3,5.553513765E-3,-5.475044250E-3,7.975863821E-3
2.712690079E1,1.693397760E-3,5.516275764E-3,-6.799697876E-4,5.810271352E-3
2.713191808E1,-3.034234047E-3,-4.069209099E-3,8.823394775E-3,1.017926001E-2
2.713693537E1,-1.247176528E-2,-8.775696158E-3,-7.457733154E-4,1.526806963E-2
2.714195266E1,-1.243755221E-2,-8.695393801E-3,-5.489349365E-3,1.613801521E-2
2.714696996E1,-2.854272723E-3,8.821636438E-4,-1.494026184E-2,1.523602669E-2
2.715198725E1,-2.846315503E-3,-8.612200618E-3,-5.318641663E-3,1.051472589E-2
2.715700454E1,-2.839192748E-3,9.140521288E-4,-1.477146149E-2,1.506959128E-2
2.716202183E1,-7.579863071E-3,5.664914846E-3,-9.900093079E-3,1.369516073E-2
2.716703912E1,-7.482498884E-3,5.574241281E-3,-1.456546783E-2,1.729776889E-2
2.717205641E1,-7.436737418E-3,7.883161306E-4,-1.983642578E-4,7.481032959E-3
2.717707371E1,-7.391363382E-3,5.539298058E-3,-9.694099426E-3,1.338998280E-2
2.718209100E1,-2.597853541E-3,5.502179265E-3,-4.864692688E-3,7.790253824E-3
2.718710829E1,-7.393643260E-3,-3.981009126E-3,4.671096802E-3,9.609034272E-3
2.719212558E1,-2.600893378E-3,-1.813367009E-2,1.412868500E-2,2.313470071E-2
2.719714287E1,-7.344320416E-3,-8.476510644E-3,1.401138306E-2,1.794739898E-2
2.720216016E1,-2.499625087E-3,5.848675966E-3,4.398345947E-3,7.733083680E-3
2.720717746E1,-1.663699746E-2,-8.435592055E-3,-3.852844238E-4,1.865736696E-2
2.721219475E1,2.479046583E-3,-3.607749939E-3,-3.824234009E-4,4.394061816E-3
2.721721204E1,2.493366599E-3,-8.317142725E-3,-3.786087036E-4,8.691092259E-3
2.722222933E1,-6.989434361E-3,-3.541857004E-3,4.373550415E-3,8.973566012E-3
2.722724662E1,2.548441291E-3,-3.555804491E-3,-4.110336304E-4,4.394001279E-3
2.723226391E1,-7.037177682E-3,-8.264675736E-3,4.340171814E-3,1.169033045E-2
2.723728121E1,-6.943553686E-3,-3.438264132E-3,-4.434585571E-4,7.760879687E-3
2.724229850E1,2.646297216E-3,-1.294912398E-2,-4.386901855E-4,1.322403682E-2
2.724731579E1,7.304593921E-3,-1.283216476E-2,-5.184173584E-3,1.564919169E-2
2.725233308E1,7.277920842E-3,1.528367400E-3,9.105682373E-3,1.175659348E-2
2.725735037E1,7.200673223E-3,-1.277238131E-2,-4.673004150E-4,1.466975762E-2
2.726236766E1,-2.372920513E-3,1.588597894E-3,4.284858704E-3,5.149214420E-3
2.726738496E1,-2.318948507E-3,6.331965327E-3,4.250526428E-3,7.971090390E-3
2.727240225E1,-2.369344234E-3,-7.959157228E-3,-1.003170013E-2,1.302294066E-2
2.727741954E1,-2.366200089E-3,1.613199711E-3,-4.510879517E-4,2.899102708E-3
2.728243683E1,-2.413868904E-3,6.358236074E-3,9.048461914E-3,1.131939009E-2
2.728745412E1,2.338916063E-3,6.366804242E-3,3.271484375E-2,3.341059302E-2
2.729247141E1,-2.498000860E-3,1.624912024E-3,3.949165344E-3,4.947348209E-3
2.729748871E1,-7.243067026E-3,-1.257446408E-2,8.664131165E-3,1.690107499E-2
2.730250600E1,-2.399221063E-3,1.123031974E-2,1.334095001E-2,1.760276371E-2
2.730752329E1,-7.092759013E-3,1.114577055E-2,-1.014709473E-3,1.325009686E-2
2.731254058E1,7.195249200E-3,6.313443184E-3,-1.050281525E-2,1.421057015E-2
2.731755787E1,-2.326726913E-3,-3.227129579E-3,-1.041412354E-2,1.114818337E-2
2.732257516E1,-7.072448730E-3,6.254255772E-3,-1.032733917E-2,1.399246871E-2
2.732759246E1,-1.183094084E-2,6.210237741E-3,-1.499080658E-2,2.008139676E-2
2.733260975E1,-1.180128753E-2,1.091508567E-2,-1.486682892E-2,2.189593763E-2
2.733762704E1,-2.273321152E-3,6.085619330E-3,-4.987716675E-4,6.515483472E-3
2.734264433E1,-2.321764827E-3,-8.200615644E-3,9.001731873E-3,1.239644568E-2
2.734766162E1,7.127195597E-3,-8.122310042E-3,-5.712509155E-4,1.082105194E-2
2.735267891E1,2.251923084E-3,-3.244578838E-3,-5.316734314E-3,6.623149793E-3
2.735769621E1,-2.479597926E-3,-3.207564354E-3,-1.002025604E-2,1.080936659E-2
2.736271350E1,-1.192095876E-2,-7.971838117E-3,-9.935379028E-3,1.744623791E-2
2.736773079E1,-1.653592288E-2,1.599684358E-3,-3.547668457E-4,1.661690691E-2
2.737274808E1,-2.014517784E-3,6.343901157E-3,-3.490447998E-4,6.665222882E-3
2.737776537E1,-1.963540912E-3,-3.197878599E-3,-5.093574524E-3,6.326643808E-3
2.738278266E1,-1.963779330E-3,1.586303115E-3,-3.023147583E-4,2.542475377E-3
2.738779996E1,-1.963242888E-3,1.583069563E-3,-5.048751831E-3,5.643609389E-3
2.739281725E1,2.785012126E-3,1.527369022E-3,-5.006790161E-3,5.929341986E-3
2.739783454E1,7.545277476E-3,6.220638752E-3,-2.155303955E-4,9.781309321E-3
2.740285183E1,2.664968371E-3,6.125345826E-3,-2.145767212E-4,6.683409390E-3
2.740786912E1,-2.070754766E-3,-1.291066408E-2,9.284973145E-3,1.603695727E-2
2.741288641E1,1.227854192E-2,1.451462507E-3,4.461288452E-3,1.314429267E-2
2.741790371E1,7.463455200E-3,-8.099198341E-3,-3.232955933E-4,1.101837998E-2
2.742292100E1,-6.860837340E-3,-3.274172544E-3,-3.204345703E-4,7.608808920E-3
2.742793829E1,-6.820261478E-3,-3.289401531E-3,-3.175735474E-4,7.578719023E-3
2.743295558E1,2.716988325E-3,1.392424107E-3,4.434585571E-3,5.383903755E-3
2.743797287E1,1.692324877E-2,1.389861107E-3,-5.099296570E-3,1.772937924E-2
2.744299016E1,7.320955396E-3,-3.360226750E-3,4.441261292E-3,9.198495180E-3
2.744800746E1,7.347255945E-3,-3.373801708E-3,1.390266418E-2,1.608256134E-2
2.745302475E1,-2.073645592E-3,-3.389149904E-3,-5.204200745E-3,6.547522318E-3
2.745804204E1,-1.141525805E-2,1.293510199E-3,-5.157470703E-3,1.259288645E-2
2.746305933E1,3.011897206E-3,-3.508284688E-3,-1.460933685E-2,1.532358671E-2
2.746807662E1,-1.726716757E-3,1.175358891E-3,-4.988670349E-3,5.408313151E-3
2.747309391E1,-6.528988481E-3,1.123055816E-3,-4.947662354E-3,8.268513029E-3
2.747811121E1,-1.793459058E-3,-3.573238850E-3,-9.656906128E-3,1.045181167E-2
2.748312850E1,7.600322366E-3,5.964472890E-3,4.667282104E-3,1.072955540E-2
2.748814579E1,-6.775900722E-3,1.176252961E-3,2.362155914E-2,2.460232627E-2
2.749316308E1,7.509469986E-3,5.872443318E-3,-3.175735474E-4,9.538269390E-3
2.749818037E1,7.429510355E-3,1.031532884E-3,4.433631897E-3,8.713138126E-3
2.750319766E1,2.705633640E-3,1.031979918E-3,-5.098342896E-3,5.863321263E-3
2.750821496E1,-1.978874207E-3,-8.516117930E-3,-3.051757812E-4,8.748333555E-3
2.751323225E1,7.569581270E-3,-1.793311536E-2,-5.049705505E-3,2.010956770E-2
2.751824954E1,2.845302224E-3,-8.276671171E-3,-2.574920654E-4,8.755874176E-3
2.752326683E1,7.605060935E-3,1.246780157E-3,-5.002975464E-3,9.188099699E-3
2.752828412E1,1.232516766E-2,5.993947387E-3,9.284973145E-3,1.655439184E-2
2.753330141E1,2.658069134E-3,1.075404882E-2,9.205818176E-3,1.440354074E-2
2.753831871E1,-6.981596351E-3,1.227095723E-3,9.126663208E-3,1.155614264E-2
2.754333600E1,-6.940796971E-3,1.276537776E-3,1.379776001E-2,1.549781896E-2
2.754835329E1,-2.098694444E-3,-8.272662759E-3,1.843261719E-2,2.031262769E-2
2.755337058E1,2.701491117E-3,1.249805093E-3,8.783340454E-3,9.274003265E-3
2.755838787E1,-2.034544945E-3,5.893811584E-3,-7.848739624E-4,6.284299106E-3
2.756340516E1,2.766653895E-3,5.803123116E-3,-1.977157593E-2,2.079052251E-2
2.756842246E1,-2.020716667E-3,5.713194609E-3,-5.361557007E-3,8.091364658E-3
2.757343975E1,-1.968905330E-3,5.674630404E-3,-1.006412506E-2,1.172026585E-2
2.757845704E1,7.578685880E-3,-3.913119435E-3,-4.825592041E-4,8.542941341E-3
2.758347433E1,2.853572369E-3,-1.342003047E-2,9.020805359E-3,1.641995805E-2
2.758849162E1,-6.633013487E-3,-3.751516342E-3,-5.512237549E-4,7.640326591E-3
2.759350891E1,-6.595119834E-3,1.036345959E-3,-1.004314423E-2,1.205961710E-2
2.759852621E1,-6.557539105E-3,-8.461177349E-3,-4.625320435E-4,1.071479245E-2
2.760354350E1,-1.770973206E-3,-8.381620049E-3,-4.587173462E-4,8.578946459E-3
2.760856079E1,-1.772806048E-3,-1.305124164E-2,-4.549026489E-4,1.317894859E-2
2.761357808E1,2.921521664E-3,6.059631705E-3,-5.200386047E-3,8.502848951E-3
2.761859537E1,2.879008651E-3,6.016284227E-3,-5.157470703E-3,8.431125119E-3
2.762361266E1,2.838417888E-3,5.975186825E-3,-3.662109375E-4,6.625223328E-3
2.762862996E1,2.849742770E-3,-3.562569618E-3,9.135246277E-3,1.021105581E-2
2.763364730E1,-1.886755228E-3,1.225605607E-3,-4.367828369E-4,2.291884299E-3
2.763866464E1,7.660940289E-3,-3.524065018E-3,-5.180358887E-3,9.896724638E-3
2.764368199E1,2.832770348E-3,-3.484711051E-3,9.108543396E-3,1.015545970E-2
2.764869933E1,-1.904353499E-3,1.079887152E-2,-4.634857178E-4,1.097529076E-2
2.765371668E1,2.843409777E-3,1.071792841E-2,-9.956359863E-3,1.490261958E-2
2.765873402E1,1.225012541E-2,5.942612886E-3,-3.786087036E-4,1.362070354E-2
2.766375136E1,-6.861791015E-3,1.154571772E-3,-5.124092102E-3,8.641384830E-3
2.766876871E1,2.676576376E-3,-3.593549132E-3,4.415512085E-3,6.290818980E-3
2.767378605E1,-2.110823989E-3,-8.251488209E-3,-3.709793091E-4,8.525271915E-3
2.767880339E1,-2.109825611E-3,-8.173689246E-3,9.129524231E-3,1.243417760E-2
2.768382074E1,-6.856575608E-3,-3.347083926E-3,-5.191802979E-3,9.228782046E-3
2.768883808E1,-6.816029549E-3,-8.058637381E-3,-3.995895386E-4,1.056217625E-2
2.769385543E1,2.721950412E-3,-3.233000636E-3,-3.967285156E-4,4.244844010E-3
2.769887277E1,-2.065047622E-3,-7.944568992E-3,9.103775024E-3,1.225803075E-2
2.770389011E1,1.218183339E-2,-7.919937372E-3,9.027481079E-3,1.710607750E-2
2.770890746E1,2.567484975E-3,-3.043875098E-3,4.202842712E-3,5.789735881E-3
2.771392480E1,-2.218231559E-3,1.791551709E-3,1.366424561E-2,1.395857503E-2
2.771894214E1,-2.216339111E-3,1.128266752E-2,4.053115845E-3,1.219173874E-2
2.772395949E1,7.230967283E-3,6.397634745E-3,-7.305145264E-4,9.682472290E-3
2.772897683E1,7.101774216E-3,-7.944643497E-3,-5.474090576E-3,1.197990922E-2
2.773399418E1,2.227500081E-3,-1.261602342E-2,-1.017761230E-2,1.636183351E-2
2.773901152E1,2.193897963E-3,-2.951398492E-3,-5.345344543E-3,6.488193093E-3
2.774402886E1,1.170836389E-2,-7.665321231E-3,-5.512237549E-4,1.400524124E-2
2.774904621E1,-2.651304007E-3,1.904591918E-3,-5.294799805E-3,6.220272364E-3
2.775406355E1,-7.394313812E-3,6.646275520E-3,-5.250930786E-3,1.124371510E-2
2.775908089E1,2.200052142E-3,1.800790429E-3,-4.577636719E-4,2.879691507E-3
2.776409818E1,-7.384225726E-3,1.742318273E-3,4.293441772E-3,8.717574479E-3
2.776911548E1,2.156943083E-3,1.684337854E-3,4.257202148E-3,5.060945327E-3
2.777413277E1,-2.574548125E-3,6.376296282E-3,4.222869873E-3,8.069577578E-3
2.777915006E1,-1.206669211E-2,1.532137394E-3,1.368427277E-2,1.830879091E-2
2.778416735E1,-2.433389425E-3,6.226301193E-3,4.074096680E-3,7.828567838E-3
2.778918464E1,-2.428933978E-3,1.088133454E-2,-7.085800171E-4,1.117162689E-2
2.779420194E1,7.020145655E-3,-3.445804119E-3,-5.452156067E-3,9.533206009E-3
2.779921923E1,2.145767212E-3,-3.407120705E-3,4.089355469E-3,5.738956053E-3
2.780423652E1,6.859004498E-3,6.126374006E-3,1.355266571E-2,1.637843549E-2
2.780925381E1,-2.660170197E-3,1.284301281E-3,1.818943024E-2,1.842773203E-2
2.781427110E1,2.196252346E-3,-3.518372774E-3,1.803970337E-2,1.851035842E-2
