"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.767384537E1,4.892537117E0,-3.216449738E0,3.128185272E1,3.182509667E1
2.767886272E1,6.099155426E0,-1.733747005E0,3.775593185E1,3.828467011E1
2.768388006E1,6.666796207E0,-6.842639446E-1,4.246734238E1,4.299290124E1
2.768889746E1,6.226711273E0,6.379055977E-2,4.512797546E1,4.555557235E1
2.769391485E1,5.569622993E0,7.457752824E-1,4.563824844E1,4.598289467E1
2.769893225E1,4.864449978E0,5.093415976E-1,4.433597183E1,4.460494032E1
2.770394964E1,4.236279011E0,-9.920017719E-1,4.105856705E1,4.128844942E1
2.770896704E1,3.789083242E0,-3.436797142E0,3.622899628E1,3.658837107E1
2.771398444E1,3.607273579E0,-6.186532497E0,3.066276741E1,3.148794868E1
2.771900183E1,3.498039246E0,-8.951648712E0,2.501187515E1,2.679481651E1
2.772401923E1,3.308014154E0,-1.174901199E1,1.973568153E1,2.320515818E1
2.772903662E1,3.104618073E0,-1.453913498E1,1.499580002E1,2.111632348E1
2.773405402E1,2.877527237E0,-1.706796455E1,1.080024910E1,2.040198416E1
2.773907142E1,2.500828505E0,-1.949337006E1,7.022790909E0,2.087019912E1
2.774408881E1,1.953799009E0,-2.190150070E1,3.460402489E0,2.225909812E1
2.774910621E1,1.274173617E0,-2.443603516E1,-3.437080383E-1,2.447164620E1
2.775412360E1,4.945566654E-1,-2.655502319E1,-4.402956486E0,2.692210744E1
2.775914100E1,-1.117336750E-1,-2.786364365E1,-9.043910980E0,2.929483653E1
2.776415839E1,-4.059674144E-1,-2.863191605E1,-1.424566269E1,3.198265673E1
2.776917579E1,-4.795547128E-1,-2.887566185E1,-2.016681862E1,3.522405986E1
2.777419319E1,-1.382197142E-1,-2.873526192E1,-2.702081299E1,3.944437497E1
2.777921058E1,5.666581392E-1,-2.830403900E1,-3.433424377E1,4.450033731E1
2.778422798E1,1.772987604E0,-2.670691681E1,-4.143859100E1,4.933112319E1
2.778924537E1,2.363838196E0,-2.547688866E1,-4.837589645E1,5.472556025E1
2.779426277E1,2.936904430E0,-2.364577484E1,-5.419822693E1,5.920469473E1
2.779928017E1,2.622329712E0,-2.219568634E1,-5.909792709E1,6.318298894E1
2.780429756E1,9.478250742E-1,-2.161695480E1,-6.157794189E1,6.526893622E1
2.780931496E1,-2.159180403E0,-2.150159645E1,-6.102739334E1,6.474043132E1
2.781433235E1,-6.407973766E0,-2.095986557E1,-5.814751053E1,6.214105787E1
2.781934975E1,-1.109977627E1,-1.982994461E1,-5.409137344E1,5.867118899E1
2.782436714E1,-1.585068035E1,-1.920230103E1,-5.062306595E1,5.641513306E1
2.782938454E1,-2.020673943E1,-1.954259300E1,-4.807181549E1,5.568774285E1
2.783440194E1,-2.353269768E1,-2.076958466E1,-4.601744461E1,5.570250188E1
2.783941933E1,-2.549409676E1,-2.199798965E1,-4.441930389E1,5.573988766E1
2.784443673E1,-2.605107117E1,-2.298364258E1,-4.339060211E1,5.558462455E1
2.784945412E1,-2.534395409E1,-2.418009377E1,-4.272415924E1,5.524804726E1
2.785447152E1,-2.372634697E1,-2.585753441E1,-4.205992126E1,5.477762867E1
2.785948892E1,-2.166539192E1,-2.785908127E1,-4.153046799E1,5.450043475E1
2.786450631E1,-1.888335037E1,-3.055317688E1,-4.089952469E1,5.443205543E1
2.786952371E1,-1.536313534E1,-3.450286484E1,-4.001184845E1,5.502201038E1
2.787454110E1,-1.133013535E1,-3.925970459E1,-4.105054855E1,5.792101439E1
2.787955850E1,-8.863655090E0,-4.348381042E1,-4.601776886E1,6.392997107E1
2.788457589E1,-6.105171204E0,-4.787968063E1,-4.754928207E1,6.775449180E1
2.788959329E1,-1.409333229E0,-5.725037384E1,-3.584888458E1,6.756281559E1
2.789461069E1,2.894986343E1,-6.656551361E1,8.124681091E1,1.089500183E2
2.789962808E1,6.524440002E1,-5.617605209E1,1.512918854E2,1.740741656E2
2.790464548E1,5.478808212E1,-3.029298782E1,1.511042480E2,1.635600588E2
2.790966287E1,3.673081589E1,-1.675204277E0,1.509366455E2,1.553506682E2
2.791468027E1,3.123277283E1,1.078630066E1,1.435399017E2,1.472940385E2
2.791969766E1,2.774961090E1,1.035923386E1,1.100971832E2,1.140120361E2
2.792471506E1,2.062914848E1,5.797732353E0,7.333908844E1,7.640547991E1
2.792973246E1,1.157957363E1,2.393554211E0,4.423929596E1,4.579225845E1
2.793474985E1,4.542007923E0,1.440741897E0,2.431665802E1,2.477913296E1
2.793976725E1,2.191959620E-1,9.148063064E-1,1.164996910E1,1.168788679E1
2.794478459E1,-1.563266754E0,3.885887265E-1,5.568086147E0,5.796411604E0
2.794980194E1,-2.213568926E0,-8.769706488E-1,4.562575340E0,5.146460788E0
2.795481928E1,-3.120650053E0,-1.578331828E0,8.106420517E0,8.828569630E0
2.795983662E1,-4.360674381E0,-2.998401642E0,1.631284714E1,1.714977770E1
2.796485397E1,-4.400819778E0,-4.514553547E0,2.711246300E1,2.783584125E1
2.796987131E1,-2.715033293E0,-4.505714417E0,3.617540741E1,3.655588830E1
2.797488865E1,-5.136494637E-1,-3.992657661E0,4.142096710E1,4.161612268E1
2.797990600E1,1.856731057E0,-3.963657379E0,4.300133514E1,4.322352200E1
2.798492334E1,4.110770226E0,-4.860307217E0,4.228969574E1,4.276610087E1
2.798994069E1,5.599039078E0,-6.432310104E0,3.946834946E1,4.037913398E1
2.799495803E1,5.828559875E0,-8.595513344E0,3.568204117E1,3.716265628E1
2.799997537E1,5.156093597E0,-1.114535904E1,3.148654556E1,3.379655131E1
2.800499272E1,4.035311222E0,-1.398637676E1,2.706904030E1,3.073492174E1
2.801001006E1,2.996241570E0,-1.718108749E1,2.295132446E1,2.882586557E1
2.801502740E1,2.219248295E0,-2.065321159E1,1.890366554E1,2.808609590E1
2.802004475E1,1.813714266E0,-2.412013817E1,1.482538795E1,2.837010315E1
2.802506209E1,1.711005449E0,-2.788687134E1,1.031420898E1,2.978234443E1
2.803007944E1,1.698256254E0,-3.145355988E1,5.307150841E0,3.194333034E1
2.803509678E1,1.528850317E0,-3.463503265E1,-2.982659340E-1,3.467004230E1
2.804011412E1,1.155193090E0,-3.747968292E1,-6.993218422E0,3.814401928E1
2.804513147E1,1.154030442E0,-3.954652405E1,-1.482101440E1,4.224833510E1
2.805014881E1,1.856968999E0,-4.097845078E1,-2.404271126E1,4.754717370E1
2.805516615E1,2.678714752E0,-4.164401245E1,-3.475643921E1,5.430846483E1
2.806018350E1,3.672932386E0,-4.002468491E1,-4.674058533E1,6.164534168E1
2.806520084E1,4.360543251E0,-3.657213974E1,-5.938966751E1,6.988324799E1
2.807021819E1,3.025291204E0,-3.252351761E1,-7.175433350E1,7.883917782E1
2.807523553E1,1.495028973E0,-2.727994537E1,-8.115694427E1,8.563223771E1
2.808025287E1,-1.172895908E0,-2.406559563E1,-8.600659943E1,8.931776824E1
2.808527022E1,-4.719770908E0,-2.271303368E1,-8.661070251E1,8.966366001E1
2.809028756E1,-8.710657120E0,-2.294648361E1,-8.351725006E1,8.704911094E1
2.809530490E1,-1.233165646E1,-2.463302803E1,-7.800559998E1,8.272683633E1
2.810032225E1,-1.493517303E1,-2.632751846E1,-7.125122070E1,7.741404313E1
2.810533959E1,-1.639827347E1,-2.740258026E1,-6.411186981E1,7.162497210E1
2.811035694E1,-1.691719055E1,-2.816779327E1,-5.723844910E1,6.599890885E1
2.811537428E1,-1.679115868E1,-2.877831650E1,-5.073180771E1,6.069473473E1
2.812039162E1,-1.631296921E1,-2.913982391E1,-4.478445435E1,5.586492328E1
2.812540897E1,-1.552595234E1,-2.964081192E1,-3.976659393E1,5.197128939E1
2.813042631E1,-1.438311577E1,-3.051546288E1,-3.571482468E1,4.912856802E1
2.813544365E1,-1.297294140E1,-3.188710403E1,-3.249457932E1,4.733901453E1
2.814046100E1,-1.127093601E1,-3.368686676E1,-3.014445877E1,4.658891913E1
2.814547834E1,-9.518747330E0,-3.559638977E1,-2.845491219E1,4.655525258E1
2.815049569E1,-7.830847740E0,-3.803361130E1,-2.697744560E1,4.728276997E1
2.815551303E1,-6.482849121E0,-4.122572327E1,-2.927770424E1,5.097814784E1
2.816053037E1,-3.836989641E0,-4.214044189E1,-3.349667740E1,5.396820109E1
2.816554772E1,4.757138729E0,-4.150186539E1,-5.190854549E0,4.209489483E1
2.817056506E1,3.041990089E1,-3.399102020E1,1.315704346E2,1.392535065E2
2.817558240E1,3.727395630E1,-2.612452888E1,1.512418976E2,1.579428707E2
2.818059975E1,2.717667007E1,-9.173678398E0,1.510524445E2,1.537516463E2
2.818561709E1,2.297511292E1,9.862302780E0,1.508799286E2,1.529374829E2
2.819063449E1,3.022577286E1,1.994776154E1,1.353862915E2,1.401462039E2
2.819565188E1,2.794405365E1,1.967159081E1,1.027118530E2,1.082477084E2
2.820066928E1,1.716646576E1,1.364529324E1,6.413520813E1,6.778057610E1
2.820568668E1,7.819073200E0,8.427336693E0,3.582519913E1,3.762449736E1
2.821070407E1,2.525767565E0,6.739274502E0,1.884650993E1,2.017395002E1
2.821572147E1,2.946277261E-1,6.631566048E0,9.524099350E0,1.160917491E1
2.822073886E1,-1.028675556E0,6.075129986E0,5.234558582E0,8.084923085E0
2.822575626E1,-1.915626287E0,4.451927662E0,3.964254856E0,6.261357724E0
2.823077365E1,-2.504940987E0,1.914339304E0,3.859477043E0,4.983471417E0
2.823579105E1,-2.732311487E0,-2.551564276E-1,4.340493202E0,5.135222693E0
2.824080845E1,-2.418326139E0,-1.415908694E0,5.674603462E0,6.328840589E0
2.824582584E1,-1.938717127E0,-2.420378923E0,8.559120178E0,9.103592503E0
2.825084324E1,-1.171841383E0,-3.456874847E0,1.338883209E1,1.387746449E1
2.825586063E1,-9.031146765E-2,-3.997639179E0,1.883616257E1,1.925591586E1
2.826087803E1,1.156651258E0,-4.089552879E0,2.287206268E1,2.326356671E1
2.826589542E1,2.151617050E0,-4.254878998E0,2.457488060E1,2.503314219E1
2.827091282E1,3.002988815E0,-4.644173145E0,2.486575317E1,2.547335798E1
2.827593022E1,4.076776028E0,-5.100456715E0,2.411037445E1,2.497888944E1
2.828094761E1,5.164288998E0,-5.825098515E0,2.279882050E1,2.409124051E1
2.828596501E1,6.028207779E0,-6.779469967E0,2.085193062E1,2.273991013E1
2.829098240E1,6.273889542E0,-7.813979149E0,1.846358109E1,2.100770779E1
2.829599980E1,5.856694221E0,-8.917016983E0,1.570803070E1,1.898831977E1
2.830101720E1,5.012981415E0,-1.048784065E1,1.274585056E1,1.725055045E1
2.830603459E1,3.877281189E0,-1.263344765E1,9.608577728E0,1.633897411E1
2.831105199E1,2.790350199E0,-1.497663307E1,6.059612274E0,1.639525826E1
2.831606938E1,2.030066013E0,-1.732682800E1,1.953333855E0,1.755436270E1
2.832108678E1,1.432675123E0,-1.968925095E1,-3.075856447E0,1.997949083E1
2.832610418E1,6.870121956E-1,-2.175634193E1,-8.729567528E0,2.345241457E1
2.833112157E1,1.713919640E-2,-2.351618767E1,-1.466411018E1,2.771366998E1
2.833613897E1,2.263566256E-1,-2.466505241E1,-2.098731041E1,3.238646702E1
2.834115636E1,4.097520113E-1,-2.657862282E1,-2.784635925E1,3.849689353E1
2.834617376E1,5.452942848E-2,-2.837331581E1,-3.614532471E1,4.595141480E1
2.835119115E1,-1.031736612E0,-2.821661186E1,-4.635074997E1,5.427369241E1
2.835620855E1,-2.069079161E0,-2.598147202E1,-5.761449051E1,6.323565049E1
2.836122595E1,-2.882418156E0,-2.378455544E1,-6.994149780E1,7.393122836E1
2.836624334E1,-4.138661385E0,-2.059863663E1,-8.070739746E1,8.339734021E1
2.837126074E1,-7.357072353E0,-1.749143600E1,-8.806398010E1,9.008518990E1
2.837627813E1,-1.262732506E1,-1.646477699E1,-9.204120636E1,9.435105663E1
2.838129553E1,-1.810630417E1,-1.949601936E1,-9.207102966E1,9.583844492E1
2.838631293E1,-2.244082451E1,-2.520915985E1,-8.821179962E1,9.444794300E1
2.839133032E1,-2.482873535E1,-3.074372864E1,-8.186053467E1,9.089989046E1
2.839634772E1,-2.453519249E1,-3.607903671E1,-7.413208771E1,8.601882927E1
2.840136511E1,-2.153310204E1,-4.209227753E1,-6.560836029E1,8.086959410E1
2.840638251E1,-1.719534874E1,-4.823259735E1,-5.851167679E1,7.775396958E1
2.841139990E1,-1.326733685E1,-5.303173828E1,-5.481220245E1,7.741295131E1
2.841641730E1,-7.442488670E0,-5.600766754E1,-4.395735931E1,7.158560539E1
2.842143470E1,9.253109932E0,-5.400211716E1,4.441384888E1,7.052970064E1
2.842645209E1,3.338225555E1,-4.158392334E1,1.503658905E2,1.595415265E2
2.843146949E1,4.258593750E1,-2.288539314E1,1.510743561E2,1.586214499E2
2.843648688E1,3.536331558E1,2.007887363E-1,1.508852844E2,1.549741058E2
2.844150428E1,2.326313019E1,1.102590847E1,1.437003479E2,1.459881292E2
2.844652162E1,1.893798447E1,1.452998543E1,1.081662445E2,1.107686968E2
2.845153897E1,1.502227402E1,1.691271591E1,7.260808563E1,7.605026479E1
2.845655631E1,7.792601109E0,1.798871040E1,3.166565323E1,3.724287755E1
2.846157365E1,2.330799818E0,1.651638985E1,1.948823929E0,1.679350101E1
2.846659100E1,1.843093634E0,1.156253624E1,-9.090579987E0,1.482322107E1
2.847160834E1,4.774045944E0,7.256845474E0,-4.803486347E0,9.926066794E0
2.847662569E1,5.564337730E0,5.906686783E0,3.063821316E0,8.673972803E0
2.848164303E1,3.662111521E0,5.462779999E0,7.299458504E0,9.825228779E0
2.848666037E1,2.107242107E0,5.171488285E0,7.925397873E0,9.695189107E0
2.849167772E1,9.167489409E-1,4.643748283E0,6.611994267E0,8.131623142E0
2.849669506E1,-1.546469927E-1,3.780666590E0,5.016638756E0,6.283631113E0
2.850171240E1,-9.038215876E-1,2.609062672E0,3.650811672E0,4.577393074E0
2.850672975E1,-1.420057893E0,1.271347761E0,2.350755215E0,3.026374007E0
2.851174709E1,-1.463009477E0,3.655137122E-1,9.721460342E-1,1.794175274E0
2.851676444E1,-1.199205518E0,-3.685267270E-2,-1.888685226E-1,1.214546546E0
2.852178178E1,-8.886706829E-1,-8.399858475E-1,-7.357840538E-1,1.427126477E0
2.852679912E1,-6.920142770E-1,-1.703338623E0,-1.008895874E0,2.097168832E0
2.853181647E1,-1.437558830E-1,-2.224803925E0,-1.171099663E0,2.518311473E0
2.853683381E1,1.158010244E0,-2.810450077E0,-1.356475830E0,3.328609926E0
2.854185115E1,2.948313236E0,-3.157777071E0,-1.268578053E0,4.502598943E0
2.854686850E1,4.558596134E0,-3.075670719E0,-7.452383041E-1,5.549408006E0
2.855188584E1,5.300894260E0,-3.119781733E0,-1.314287186E-1,6.152218423E0
2.855690319E1,4.917266846E0,-3.356689215E0,3.383374214E-1,5.963333625E0
2.856192053E1,3.594912291E0,-3.813463688E0,8.555107117E-1,5.310159908E0
2.856693787E1,2.233689785E0,-4.234290600E0,1.410487175E0,4.990797633E0
2.857195522E1,1.525891542E0,-4.210658550E0,2.170719147E0,4.976948065E0
2.857697256E1,1.028165460E0,-3.282556534E0,3.470951557E0,4.886696872E0
2.858198990E1,2.831775844E-1,-2.474141359E0,5.607292652E0,6.135413262E0
2.858700725E1,-3.957934976E-1,-2.393513441E0,8.583749771E0,8.919995472E0
2.859202459E1,-9.043465257E-1,-2.692980766E0,1.246155643E1,1.278125099E1
2.859704194E1,-1.164559484E0,-2.826046228E0,1.673244858E1,1.700933777E1
2.860205928E1,-8.589162827E-1,-2.419323921E0,2.048207283E1,2.064233933E1
2.860707662E1,-5.741198659E-1,-1.669995546E0,2.433210182E1,2.439609964E1
2.861209397E1,-3.126794696E-1,-1.301794052E0,2.786544800E1,2.789759180E1
2.861711131E1,2.876436710E-2,-1.157240391E0,3.066548729E1,3.068732871E1
2.862212865E1,3.899710774E-1,-1.111813545E0,3.250291443E1,3.252426253E1
2.862714600E1,7.384143472E-1,-1.283856034E0,3.310145950E1,3.313457655E1
2.863216334E1,9.973466992E-1,-1.804581881E0,3.249678040E1,3.256212450E1
2.863718069E1,1.046342134E0,-2.689130783E0,3.089260292E1,3.102707159E1
2.864219803E1,8.801025152E-1,-3.869916916E0,2.839255714E1,2.866859150E1
2.864721537E1,5.977178216E-1,-5.096488476E0,2.514372826E1,2.566200561E1
2.865223272E1,1.789474487E-1,-6.495503426E0,2.148929787E1,2.245024520E1
2.865725006E1,-3.049024343E-1,-8.044518471E0,1.770027161E1,1.944496999E1
2.866226740E1,-6.724334359E-1,-9.625202179E0,1.406631851E1,1.705749103E1
2.866728475E1,-9.002003670E-1,-1.090855694E1,1.051302338E1,1.517664771E1
2.867230209E1,-1.093678713E0,-1.203940678E1,7.099653721E0,1.401957673E1
2.867731944E1,-1.181581736E0,-1.322023010E1,3.827801704E0,1.381385845E1
2.868233683E1,-1.040336013E0,-1.474390507E1,5.791411400E-1,1.479190455E1
2.868735423E1,-2.638680935E-1,-1.649634552E1,-2.516323328E0,1.668924579E1
2.869237162E1,1.238727808E0,-1.882846260E1,-5.692396164E0,1.970910512E1
2.869738902E1,3.441691399E0,-2.179887390E1,-9.102032661E0,2.387222532E1
2.870240642E1,6.171951771E0,-2.464834976E1,-1.305153847E1,2.856530747E1
2.870742381E1,9.087991714E0,-2.664222908E1,-1.786635399E1,3.334076437E1
2.871244121E1,1.093272209E1,-2.818965721E1,-2.282490540E1,3.788347255E1
2.871745860E1,1.065161037E1,-2.969354439E1,-2.812175941E1,4.226105458E1
2.872247600E1,8.671906471E0,-3.200357437E1,-3.599556351E1,4.893987461E1
2.872749339E1,5.386407852E0,-3.380731583E1,-4.704097748E1,5.817904739E1
2.873251079E1,1.004767537E0,-3.309970093E1,-5.961695480E1,6.819663525E1
2.873752819E1,-5.911316395E0,-2.974129486E1,-7.089075470E1,7.710374429E1
2.874254558E1,-1.439036751E1,-2.731399918E1,-7.951423645E1,8.529742684E1
2.874756298E1,-2.263221359E1,-2.609466171E1,-8.652976227E1,9.316945970E1
2.875258037E1,-2.747742462E1,-2.582588577E1,-9.180957794E1,9.925212261E1
2.875759777E1,-2.812397194E1,-2.658087158E1,-9.389844513E1,1.015599258E2
2.876261517E1,-2.711661148E1,-3.075163269E1,-9.271040344E1,1.013715564E2
2.876763256E1,-2.549528503E1,-3.518135834E1,-8.967200470E1,9.964339396E1
2.877264996E1,-2.195115852E1,-3.950207520E1,-8.536359406E1,9.658783824E1
2.877766735E1,-1.703216934E1,-4.487364578E1,-8.093161774E1,9.409391919E1
2.878268475E1,-1.327115250E1,-5.058110428E1,-7.664878082E1,9.278796905E1
2.878770214E1,-1.111821175E1,-5.677580261E1,-7.248300934E1,9.274099977E1
2.879271954E1,-8.408516884E0,-6.738052368E1,-6.561996460E1,9.442890385E1
2.879773694E1,-2.456185371E-1,-8.455929565E1,-4.057208252E1,9.378927812E1
2.880275433E1,3.971440125E1,-8.514044189E1,1.026837234E2,1.391764189E2
2.880777173E1,8.516522980E1,-5.122043228E1,1.513627930E2,1.810727593E2
2.881278912E1,6.867011261E1,-1.234257221E1,1.511551819E2,1.664806669E2
2.881780652E1,4.516580200E1,1.729064369E1,1.509768524E2,1.585336746E2
2.882282392E1,3.841609573E1,2.856068420E1,1.499238129E2,1.573806175E2
2.882784131E1,3.010142517E1,2.830981064E1,1.043256454E2,1.122113251E2
2.883285871E1,1.768652725E1,2.002175140E1,4.911437988E1,5.590980314E1
2.883787610E1,9.285578728E0,8.877627373E0,1.865219688E1,2.264814978E1
2.884289350E1,5.798877716E0,3.021831751E0,3.247561455E0,7.301034536E0
2.884791089E1,4.135282040E0,1.554328918E0,-4.433479309E0,6.258772621E0
2.885292829E1,2.086491585E0,8.478694558E-1,-7.458739281E0,7.791349139E0
2.885794569E1,-2.619333863E-1,-5.566859245E-2,-8.706631660E0,8.710748703E0
2.886296308E1,-1.679999352E0,-9.351394176E-1,-9.086991310E0,9.288180372E0
2.886798048E1,-2.488436699E0,-1.253439903E0,-8.734118462E0,9.167783489E0
2.887299787E1,-2.535968781E0,-1.511595726E0,-7.969104290E0,8.498392935E0
2.887801527E1,-2.282627821E0,-1.615505815E0,-7.289880753E0,7.807855672E0
2.888303266E1,-2.022363901E0,-1.738909483E0,-6.495466709E0,7.021741216E0
2.888805006E1,-1.714352012E0,-2.012530804E0,-5.327758789E0,5.947629508E0
2.889306746E1,-1.267208099E0,-2.533643723E0,-3.725135803E0,4.679936285E0
2.889808485E1,-4.967297018E-1,-3.217466593E0,-2.190392971E0,3.923856909E0
2.890310225E1,2.326601148E-1,-3.883003235E0,-8.000926971E-1,3.971396880E0
2.890811964E1,7.061761022E-1,-4.281164169E0,1.923012733E-1,4.343274239E0
2.891313704E1,6.769428849E-1,-3.660778522E0,1.509345531E0,4.017172512E0
2.891815444E1,2.535070479E-2,-3.104497433E0,3.604959488E0,4.757549777E0
2.892317183E1,-9.906331301E-1,-3.307028532E0,6.042960167E0,6.959537290E0
2.892818923E1,-1.998207331E0,-3.719318628E0,8.880253792E0,9.832856706E0
2.893320657E1,-2.874400854E0,-3.731578350E0,1.166668415E1,1.258166826E1
2.893822392E1,-3.643866301E0,-3.471397877E0,1.408649635E1,1.495853416E1
2.894324126E1,-4.026422024E0,-2.993499756E0,1.581953812E1,1.659611103E1
2.894825860E1,-4.029238701E0,-2.524497032E0,1.747390366E1,1.810925616E1
2.895327595E1,-3.681169748E0,-2.108467102E0,1.876269531E1,1.923630369E1
2.895829329E1,-3.220837355E0,-1.908025861E0,1.959558105E1,1.994996624E1
2.896331063E1,-2.628489017E0,-1.736194849E0,2.006896782E1,2.031469410E1
2.896832798E1,-1.844910145E0,-1.477725983E0,2.037483788E1,2.051149400E1
2.897334532E1,-7.770835757E-1,-1.228024483E0,2.052802658E1,2.057940180E1
2.897836267E1,3.568765819E-1,-1.221224904E0,2.045727730E1,2.049680330E1
2.898338001E1,1.305305600E0,-1.523839831E0,2.023970795E1,2.033892053E1
2.898839735E1,2.041100740E0,-1.891262650E0,1.978977966E1,1.998445260E1
2.899341470E1,2.545186996E0,-2.165784597E0,1.921827507E1,1.950668338E1
2.899843204E1,2.769195318E0,-2.510494232E0,1.862642670E1,1.899775764E1
2.900344938E1,2.713039160E0,-2.988140583E0,1.801025200E1,1.845694294E1
2.900846673E1,2.396014214E0,-3.632848740E0,1.714593124E1,1.768958542E1
2.901348407E1,1.880319357E0,-4.396942616E0,1.588176918E1,1.658611762E1
2.901850142E1,1.328177929E0,-5.165213108E0,1.419546986E1,1.516426218E1
2.902351876E1,8.679874539E-1,-5.855451584E0,1.221778870E1,1.357623203E1
2.902853610E1,5.562740564E-1,-6.610081673E0,1.011756897E1,1.209825700E1
2.903355345E1,3.110781908E-1,-7.418208122E0,7.991666794E0,1.090840591E1
2.903857079E1,1.466514468E-1,-8.311532974E0,5.845745087E0,1.016247129E1
2.904358813E1,1.347900033E-1,-9.278793335E0,3.704515457E0,9.991877144E0
2.904860548E1,3.123440146E-1,-1.026140499E1,1.349009514E0,1.035441055E1
2.905362282E1,5.392826796E-1,-1.137756538E1,-1.300866604E0,1.146438284E1
2.905864017E1,7.018212080E-1,-1.246695900E1,-4.206295013E0,1.317613515E1
2.906365751E1,8.211638927E-1,-1.344537640E1,-7.448782921E0,1.539275231E1
2.906867485E1,1.137867451E0,-1.443464470E1,-1.098559189E1,1.817517370E1
2.907369220E1,1.656220913E0,-1.576244545E1,-1.447747612E1,2.146613773E1
2.907870954E1,1.808750749E0,-1.765091515E1,-1.801670837E1,2.528691688E1
2.908372688E1,1.180036783E0,-1.930711746E1,-2.173550034E1,2.909620673E1
2.908874423E1,-8.538883924E-2,-2.076242638E1,-2.577576065E1,3.309796787E1
2.909376157E1,-2.294932842E0,-2.251198769E1,-3.062395859E1,3.807733113E1
2.909877892E1,-4.995342731E0,-2.379582596E1,-3.661996460E1,4.395698567E1
2.910379626E1,-7.582610130E0,-2.395907784E1,-4.410991669E1,5.076630908E1
2.910881360E1,-9.611124992E0,-2.348538017E1,-5.340240479E1,5.912489867E1
2.911383095E1,-1.115981865E1,-2.334560394E1,-6.292230225E1,6.803510047E1
2.911884829E1,-1.190027046E1,-2.335805511E1,-7.116319275E1,7.583808527E1
2.912386563E1,-1.225229836E1,-2.322350883E1,-7.723060608E1,8.157215636E1
2.912888298E1,-1.330296993E1,-2.372525024E1,-8.052413177E1,8.499407218E1
2.913390032E1,-1.517133045E1,-2.508201981E1,-8.047310638E1,8.564576952E1
2.913891766E1,-1.754218292E1,-2.775609589E1,-7.839742279E1,8.499579366E1
2.914393501E1,-1.954383469E1,-3.175419426E1,-7.443589020E1,8.325258000E1
2.914895235E1,-2.056331444E1,-3.673838806E1,-6.857191467E1,8.046531265E1
2.915396970E1,-2.017711449E1,-4.207934189E1,-6.151888657E1,7.721632190E1
2.915898704E1,-1.855919456E1,-4.751657104E1,-5.485881424E1,7.491166616E1
2.916400438E1,-1.664235497E1,-5.164728165E1,-5.334982300E1,7.609607936E1
2.916902173E1,-1.441451263E1,-5.548031998E1,-5.559732056E1,7.985553288E1
2.917403912E1,-1.134213734E1,-6.478901672E1,-4.560790634E1,8.003962699E1
2.917905652E1,1.421038628E1,-6.609539795E1,7.267779541E1,9.926025717E1
2.918407392E1,4.851502609E1,-4.491432571E1,1.514515381E2,1.652530569E2
2.918909131E1,4.098984146E1,-1.646374702E1,1.512476959E2,1.575661372E2
2.919410871E1,3.009738159E1,1.178730869E1,1.510711060E2,1.544903624E2
2.919912610E1,3.579141235E1,2.675023270E1,1.500883789E2,1.565986003E2
2.920414350E1,3.531900406E1,2.751300049E1,1.142493057E2,1.227081949E2
2.920916089E1,2.200322914E1,1.924779320E1,6.323943710E1,6.966954888E1
2.921417829E1,1.096258450E1,7.584322929E0,3.217474747E1,3.482692332E1
2.921919569E1,5.434170246E0,1.947617292E0,1.607209015E1,1.707733882E1
2.922421308E1,2.422191858E0,2.011430264E0,5.552376747E0,6.382926652E0
2.922923048E1,2.828648686E-1,2.528987885E0,-4.689445496E-1,2.587605311E0
2.923424787E1,-8.234809637E-1,1.957479358E0,-2.953079462E0,3.637378815E0
2.923926527E1,-1.319263101E0,8.463420868E-1,-4.180670261E0,4.464835259E0
2.924428266E1,-1.387640834E0,-1.259765029E-1,-4.253326416E0,4.475734885E0
2.924930006E1,-1.271789789E0,-6.548569202E-1,-3.301248789E0,3.597850806E0
2.925431746E1,-1.185360432E0,-8.520691395E-1,-1.793917656E0,2.312842781E0
2.925933485E1,-1.690817595E0,-1.590590954E0,8.902983665E-1,2.486257207E0
2.926435225E1,-2.516527414E0,-2.963809490E0,4.779121876E0,6.160931977E0
2.926936964E1,-2.841640711E0,-4.234338284E0,1.041181564E1,1.159355198E1
2.927438704E1,-1.941691399E0,-4.861004353E0,1.748470879E1,1.825142652E1
2.927940444E1,-1.060832739E-1,-4.985208988E0,2.446005821E1,2.496313302E1
2.928442183E1,1.975419521E0,-4.599791527E0,3.011198044E1,3.052526380E1
2.928943923E1,3.793138027E0,-4.187986374E0,3.360346985E1,3.407521551E1
2.929445662E1,5.052186966E0,-4.320596218E0,3.547641373E1,3.609387865E1
2.929947402E1,5.780783176E0,-4.613444805E0,3.603840637E1,3.678951020E1
2.930449142E1,5.716575146E0,-4.804825306E0,3.498559570E1,3.577369822E1
2.930950881E1,5.132990360E0,-5.152097225E0,3.259917831E1,3.340057069E1
2.931452621E1,4.458125591E0,-5.842957973E0,2.923725510E1,3.014684274E1
2.931954360E1,3.846940041E0,-6.963325977E0,2.525791931E1,2.648111297E1
2.932456100E1,3.194662571E0,-8.359681129E0,2.128684998E1,2.309155948E1
2.932957839E1,2.440289021E0,-1.019962311E1,1.769052505E1,2.056555369E1
