"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.498460849E1,5.725792143E-3,5.326318089E-3,-4.261054564E-3,8.905669321E-3
3.498711708E1,2.277000993E-2,2.556632832E-2,-1.065263618E-2,3.585511335E-2
3.498962567E1,5.366265774E-2,6.178529188E-2,-1.171789970E-2,8.267050442E-2
3.499213427E1,7.816372067E-2,1.203747913E-1,-7.456845604E-3,1.437193869E-1
3.499464286E1,8.668582886E-2,1.715074480E-1,-1.065263641E-3,1.921727671E-1
3.499715145E1,8.988162130E-2,1.778990328E-1,1.065263641E-3,1.993186055E-1
3.499966005E1,8.349003643E-2,1.416800618E-1,-5.326318089E-3,1.645363053E-1
3.500216864E1,6.325002760E-2,8.096003532E-2,-8.522109129E-3,1.030908321E-1
3.500467724E1,2.809632942E-2,1.384842768E-2,-6.391582079E-3,3.196928210E-2
3.500718583E1,-1.344895363E-2,-4.367581010E-2,-1.065263641E-3,4.571198451E-2
3.500969442E1,-4.966791719E-2,-8.948214352E-2,1.065263641E-3,1.023478910E-1
3.501220302E1,-7.523424178E-2,-1.214400530E-1,1.065263641E-3,1.428601148E-1
3.501471161E1,-8.588688076E-2,-1.352884769E-1,1.065263641E-3,1.602518738E-1
3.501722020E1,-8.056056499E-2,-1.299621612E-1,0.000000000E0,1.529057487E-1
3.501972875E1,-6.351634115E-2,-1.086568907E-1,-3.195791040E-3,1.259001929E-1
3.502223729E1,-3.795001656E-2,-7.456845790E-2,-6.391582079E-3,8.391371159E-2
3.502474583E1,-1.344895363E-2,-3.408843651E-2,-8.522109129E-3,3.762342624E-2
3.502725437E1,9.986846708E-3,7.456845604E-3,-1.384842768E-2,1.863117288E-2
3.502976291E1,2.703106403E-2,4.474107176E-2,-1.597895473E-2,5.466048773E-2
3.503227145E1,3.981423005E-2,7.456845790E-2,-1.597895473E-2,8.602880229E-2
3.503478000E1,4.727107286E-2,9.374319762E-2,-1.491369121E-2,1.060413109E-1
3.503728854E1,4.940159991E-2,1.001347825E-1,-1.384842768E-2,1.125134289E-1
3.503979708E1,4.727107286E-2,9.693899006E-2,-1.065263618E-2,1.083752775E-1
3.504230562E1,4.087949172E-2,8.841688186E-2,-6.391582079E-3,9.761931244E-2
3.504481416E1,3.235738352E-2,7.243792713E-2,-4.261054564E-3,7.945067741E-2
3.504732270E1,2.383527346E-2,5.539371073E-2,-2.130527282E-3,6.034171522E-2
3.504983125E1,1.424790081E-2,3.834949061E-2,-1.065263641E-3,4.092457568E-2
3.505233979E1,5.725792143E-3,2.237053588E-2,0.000000000E0,2.309167753E-2
3.505484833E1,-6.657897611E-4,1.171789970E-2,1.065263641E-3,1.178504290E-2
3.505735687E1,-4.926844500E-3,5.326318089E-3,2.130527282E-3,7.561918249E-3
3.505986541E1,-4.926844500E-3,2.130527282E-3,2.130527282E-3,5.775126815E-3
3.506237395E1,-3.861580743E-3,6.391582079E-3,0.000000000E0,7.467538236E-3
3.506488250E1,-6.657897611E-4,1.278316416E-2,0.000000000E0,1.280049069E-2
3.506739104E1,4.660528619E-3,2.237053588E-2,1.065263641E-3,2.287566806E-2
3.506989958E1,9.986846708E-3,3.089264594E-2,1.065263641E-3,3.248426491E-2
3.507240812E1,1.531316526E-2,3.941475600E-2,0.000000000E0,4.228493846E-2
3.507491666E1,2.063948289E-2,4.474107176E-2,0.000000000E0,4.927222094E-2
3.507742520E1,2.277000993E-2,4.900212586E-2,0.000000000E0,5.403407898E-2
3.507993375E1,2.490053698E-2,5.219791830E-2,1.065263641E-3,5.784284055E-2
3.508244229E1,2.383527346E-2,4.580633715E-2,1.065263641E-3,5.164760953E-2
3.508495083E1,1.531316526E-2,2.130527236E-2,-1.065263641E-3,2.625914026E-2
3.508745937E1,4.660528619E-3,-6.391582079E-3,-1.065263641E-3,7.981706278E-3
3.508996791E1,-8.122635074E-3,-2.876211889E-2,2.130527282E-3,2.996290757E-2
3.509247645E1,-1.984053478E-2,-4.154528305E-2,4.261054564E-3,4.623650019E-2
3.509498500E1,-2.729738131E-2,-4.687159881E-2,3.195791040E-3,5.433513487E-2
3.509749354E1,-2.836264484E-2,-4.900212586E-2,2.130527282E-3,5.665851311E-2
3.510000208E1,-2.303632535E-2,-4.261054471E-2,1.065263641E-3,4.845065111E-2
3.510251062E1,-1.238369010E-2,-2.663159184E-2,2.130527282E-3,2.944718342E-2
3.510501916E1,3.994738800E-4,-1.065263641E-3,3.195791040E-3,3.392262722E-3
3.510752770E1,1.211737376E-2,2.450106293E-2,2.130527282E-3,2.741663688E-2
3.511003625E1,2.277000993E-2,4.580633715E-2,-1.065263641E-3,5.116472087E-2
3.511254479E1,2.916159295E-2,5.219791830E-2,-2.130527282E-3,5.982942691E-2
3.511505333E1,3.022685647E-2,4.261054471E-2,-1.065263641E-3,5.225376694E-2
3.511756187E1,2.277000993E-2,2.130527236E-2,-1.065263641E-3,3.120132640E-2
3.512007041E1,9.986846708E-3,-5.326318089E-3,-1.065263641E-3,1.136844572E-2
3.512257895E1,-8.122635074E-3,-3.408843651E-2,-1.065263641E-3,3.505900014E-2
3.512508755E1,-2.729738131E-2,-6.178529188E-2,-2.130527282E-3,6.758038521E-2
3.512759614E1,-4.327633604E-2,-8.415582776E-2,-1.065263641E-3,9.463709312E-2
3.513010474E1,-5.286370963E-2,-1.012000442E-1,0.000000000E0,1.141753946E-1
3.513261333E1,-5.392897129E-2,-1.118526831E-1,-2.130527282E-3,1.241929781E-1
3.513512192E1,-5.073318258E-2,-1.171789989E-1,-3.195791040E-3,1.277301322E-1
3.513763052E1,-4.540686309E-2,-1.118526831E-1,-6.391582079E-3,1.208869648E-1
3.514013911E1,-3.581948951E-2,-9.906952083E-2,-7.456845604E-3,1.056097076E-1
3.514264770E1,-2.516685426E-2,-7.776424289E-2,-1.065263618E-2,8.242649260E-2
3.514515630E1,-1.344895363E-2,-5.432844535E-2,-1.597895473E-2,5.820465034E-2
3.514766489E1,-1.731053460E-3,-3.621896356E-2,-2.450106293E-2,4.376199210E-2
3.515017349E1,8.921583183E-3,-2.130527236E-2,-3.408843651E-2,4.117682334E-2
3.515268208E1,1.531316526E-2,-7.456845604E-3,-4.900212586E-2,5.187779790E-2
3.515519067E1,1.637842879E-2,5.326318089E-3,-7.030740380E-2,7.238614248E-2
3.515769927E1,1.531316526E-2,1.704421826E-2,-9.693899006E-2,9.961007077E-2
3.516020786E1,1.211737376E-2,2.450106293E-2,-1.288969070E-1,1.317632174E-1
3.516271645E1,7.856319658E-3,2.343579940E-2,-1.672463864E-1,1.690630421E-1
3.516522505E1,2.530001104E-3,1.704421826E-2,-2.130527347E-1,2.137483896E-1
3.516773364E1,-2.796316985E-3,7.456845604E-3,-2.695116997E-1,2.696293385E-1
3.517024224E1,-8.122635074E-3,-3.195791040E-3,-3.302317262E-1,3.303470648E-1
3.517275083E1,-1.344895363E-2,-1.491369121E-2,-3.984085917E-1,3.989144000E-1
3.517525942E1,-1.771000773E-2,-2.237053588E-2,-4.719117880E-1,4.727735408E-1
3.517776802E1,-1.984053478E-2,-3.195790946E-2,-5.486107469E-1,5.498988147E-1
3.518027661E1,-2.090579830E-2,-4.048001766E-2,-6.306360960E-1,6.322796611E-1
3.518278520E1,-1.984053478E-2,-5.006739125E-2,-7.137266397E-1,7.157556194E-1
3.518529380E1,-1.984053478E-2,-6.072002649E-2,-7.978824377E-1,8.004354770E-1
3.518780239E1,-2.303632535E-2,-5.965476483E-2,-8.799077868E-1,8.822284719E-1
3.519031099E1,-2.729738131E-2,-5.326318368E-2,-9.640635848E-1,9.659196185E-1
3.519281958E1,-2.729738131E-2,-5.858949944E-2,-1.052480459E0,1.054463368E0
3.519532817E1,-2.410159074E-2,-7.882951200E-2,-1.138766885E0,1.141746468E0
3.519783677E1,-2.303632535E-2,-9.054741263E-2,-1.219726920E0,1.223300154E0
3.520034536E1,-3.368896246E-2,-7.776424289E-2,-1.294295311E0,1.297066913E0
3.520285395E1,-5.179844424E-2,-4.793686420E-2,-1.361406922E0,1.363235060E0
3.520536255E1,-7.203845680E-2,-1.491369121E-2,-1.425322771E0,1.427220011E0
3.520787114E1,-8.695214242E-2,3.195791040E-3,-1.488173366E0,1.490714880E0
3.521037974E1,-9.014793485E-2,-4.261054564E-3,-1.554219604E0,1.556837622E0
3.521288833E1,-8.588688076E-2,-3.302317113E-2,-1.618135452E0,1.620749650E0
3.521539692E1,-8.269108832E-2,-6.924213469E-2,-1.679920793E0,1.683379386E0
3.521790552E1,-8.908267319E-2,-1.054610983E-1,-1.728922844E0,1.734425544E0
3.522041411E1,-1.071921512E-1,-1.363537461E-1,-1.727857590E0,1.736540916E0
3.522292270E1,-1.338237375E-1,-1.480716467E-1,-1.614939690E0,1.627225924E0
3.522543130E1,-1.561942846E-1,-1.352884769E-1,-1.339036345E0,1.354886697E0
3.522793989E1,-1.625858694E-1,-1.065263674E-1,-9.097351432E-1,9.302688120E-1
3.523044849E1,-1.444763839E-1,-7.882951200E-2,-4.175833464E-1,4.488467095E-1
3.523295708E1,-1.050616279E-1,-6.604634225E-2,-4.261054564E-3,1.241701316E-1
3.523546567E1,-6.032055244E-2,-1.001347825E-1,2.759032845E-1,2.996467356E-1
3.523797427E1,-3.049317189E-2,-1.725727171E-1,4.356928170E-1,4.696162337E-1
3.524048286E1,-1.451421715E-2,-2.311622053E-1,5.113265514E-1,5.613389973E-1
3.524299145E1,-5.992108025E-3,-2.396843135E-1,5.379581451E-1,5.889681158E-1
3.524550005E1,-2.796316985E-3,-2.034653574E-1,5.464802384E-1,5.831351662E-1
3.524800864E1,1.464737463E-3,-1.406148076E-1,5.486107469E-1,5.663465557E-1
3.525051724E1,6.791055668E-3,-8.096003532E-2,5.528718233E-1,5.588093582E-1
3.525302583E1,1.744369231E-2,-3.515370190E-2,5.560676455E-1,5.574507078E-1
3.525553442E1,3.235738352E-2,-5.326318089E-3,5.528718233E-1,5.538435004E-1
3.525804302E1,4.407528415E-2,1.704421826E-2,5.400886536E-1,5.421520910E-1
3.526055161E1,4.940159991E-2,4.048001766E-2,5.049349666E-1,5.089582206E-1
3.526306020E1,4.407528415E-2,5.965476483E-2,4.506065249E-1,4.566700800E-1
3.526556880E1,3.342264518E-2,6.817687303E-2,3.845601678E-1,3.919842878E-1
3.526807739E1,2.383527346E-2,6.924213469E-2,3.163833022E-1,3.247475749E-1
3.527058599E1,1.531316526E-2,6.072002649E-2,2.577938139E-1,2.652905297E-1
3.527309458E1,1.105211023E-2,5.006739125E-2,2.151832581E-1,2.212074306E-1
3.527560312E1,9.986846708E-3,3.941475600E-2,1.928127259E-1,1.970533110E-1
3.527811166E1,1.105211023E-2,2.663159184E-2,1.874863952E-1,1.896906408E-1
3.528062020E1,8.921583183E-3,1.065263618E-2,1.938779801E-1,1.943752671E-1
3.528312875E1,5.725792143E-3,-5.326318089E-3,2.109221965E-1,2.110671157E-1
3.528563729E1,1.464737463E-3,-1.917474531E-2,2.300969511E-1,2.308991625E-1
3.528814583E1,-2.796316985E-3,-3.302317113E-2,2.450106442E-1,2.472419159E-1
3.529065437E1,-8.122635074E-3,-4.580633715E-2,2.556632757E-1,2.598613251E-1
3.529316291E1,-1.238369010E-2,-5.752423778E-2,2.652506530E-1,2.716989191E-1
3.529567145E1,-1.664474420E-2,-6.391581893E-2,2.727074921E-1,2.805916173E-1
3.529818000E1,-1.664474420E-2,-6.498108059E-2,2.769685388E-1,2.849757179E-1
3.530068854E1,-1.557948068E-2,-6.711161137E-2,2.844253778E-1,2.926507888E-1
3.530319708E1,-1.451421715E-2,-6.604634225E-2,2.908169627E-1,2.985754304E-1
3.530570562E1,-1.238369010E-2,-6.604634225E-2,2.940127552E-1,3.015940571E-1
3.530821416E1,-1.131842658E-2,-6.391581893E-2,2.940127552E-1,3.010927413E-1
3.531072270E1,-1.344895363E-2,-6.391581893E-2,2.940127552E-1,3.011803554E-1
3.531323125E1,-1.451421715E-2,-6.498108059E-2,2.897517085E-1,2.973033063E-1
3.531573979E1,-1.664474420E-2,-6.817687303E-2,2.822948694E-1,2.908874814E-1
3.531824833E1,-1.771000773E-2,-7.137266546E-2,2.737727463E-1,2.834770156E-1
3.532075687E1,-1.771000773E-2,-7.776424289E-2,2.631201148E-1,2.749420242E-1
3.532326541E1,-2.090579830E-2,-8.309056610E-2,2.503369451E-1,2.645934252E-1
3.532577395E1,-2.303632535E-2,-8.522108942E-2,2.354232669E-1,2.514307478E-1
3.532828250E1,-2.729738131E-2,-8.735162020E-2,2.194443047E-1,2.377630237E-1
3.533079104E1,-2.942790836E-2,-8.628635854E-2,2.024000883E-1,2.219845337E-1
3.533329958E1,-3.049317189E-2,-8.309056610E-2,1.864211410E-1,2.063654950E-1
3.533580812E1,-3.049317189E-2,-8.202529699E-2,1.715074480E-1,1.925429500E-1
3.533831666E1,-2.836264484E-2,-7.669898123E-2,1.576590240E-1,1.776050145E-1
3.534082520E1,-2.410159074E-2,-7.030740380E-2,1.416800618E-1,1.599914298E-1
3.534333375E1,-2.090579830E-2,-6.072002649E-2,1.267663687E-1,1.421044907E-1
3.534584229E1,-1.664474420E-2,-5.219791830E-2,1.139832065E-1,1.264667606E-1
3.534835083E1,-1.131842658E-2,-4.154528305E-2,1.012000442E-1,1.099798448E-1
3.535085937E1,-5.992108025E-3,-3.195790946E-2,9.054741263E-2,9.620835343E-2
3.535336791E1,-6.657897611E-4,-2.556632832E-2,8.096003532E-2,8.490352018E-2
3.535587645E1,2.530001104E-3,-2.024000883E-2,7.776424289E-2,8.039487754E-2
3.535838500E1,4.660528619E-3,-1.917474531E-2,7.563371956E-2,7.816553537E-2
3.536089354E1,4.660528619E-3,-1.917474531E-2,7.563371956E-2,7.816553537E-2
3.536340208E1,2.530001104E-3,-2.130527236E-2,7.456845790E-2,7.759362377E-2
3.536591062E1,-1.731053460E-3,-2.450106293E-2,7.456845790E-2,7.850957613E-2
3.536841916E1,-7.057371549E-3,-3.089264594E-2,7.243792713E-2,7.906589247E-2
3.537092770E1,-1.131842658E-2,-3.834949061E-2,7.137266546E-2,8.180982573E-2
3.537343625E1,-1.771000773E-2,-4.793686420E-2,6.924213469E-2,8.605847163E-2
3.537594479E1,-2.516685426E-2,-6.285055727E-2,6.604634225E-2,9.458161781E-2
3.537845333E1,-3.368896246E-2,-7.882951200E-2,6.391581893E-2,1.069311464E-1
3.538096192E1,-4.221107066E-2,-9.693899006E-2,6.285055727E-2,1.230005481E-1
3.538347052E1,-5.073318258E-2,-1.129179448E-1,6.178529188E-2,1.383536785E-1
3.538597911E1,-5.925529078E-2,-1.267663687E-1,6.178529188E-2,1.529651072E-1
3.538848770E1,-6.564687192E-2,-1.374190152E-1,6.072002649E-2,1.639524905E-1
3.539099630E1,-7.310371846E-2,-1.491369158E-1,5.965476483E-2,1.764785094E-1
3.539350489E1,-7.736477256E-2,-1.587242782E-1,5.858949944E-2,1.860414845E-1
3.539601349E1,-8.375635743E-2,-1.661811322E-1,5.752423778E-2,1.947827868E-1
3.539852208E1,-8.695214242E-2,-1.704421788E-1,5.539371073E-2,1.991975768E-1
3.540103067E1,-9.014793485E-2,-1.715074480E-1,5.432844535E-2,2.012288121E-1
3.540353927E1,-9.334372729E-2,-1.725727171E-1,5.113265663E-2,2.027534036E-1
3.540604786E1,-9.334372729E-2,-1.693769246E-1,4.367581010E-2,1.982654040E-1
3.540855645E1,-9.227846563E-2,-1.640505940E-1,3.728422895E-2,1.918802396E-1
3.541106505E1,-9.121319652E-2,-1.565937549E-1,3.089264594E-2,1.838363589E-1
3.541357364E1,-8.908267319E-2,-1.480716467E-1,2.343579940E-2,1.743851253E-1
3.541608224E1,-8.375635743E-2,-1.406148076E-1,1.704421826E-2,1.645544193E-1
3.541859083E1,-7.843003422E-2,-1.331579536E-1,1.384842768E-2,1.551582735E-1
3.542109942E1,-7.097318769E-2,-1.246358454E-1,1.065263618E-2,1.438219941E-1
3.542360802E1,-6.564687192E-2,-1.161137372E-1,8.522109129E-3,1.336582886E-1
3.542611661E1,-6.032055244E-2,-1.075916290E-1,7.456845604E-3,1.235723765E-1
3.542862520E1,-5.499423668E-2,-9.800425172E-2,1.065263618E-2,1.128834712E-1
3.543113380E1,-5.073318258E-2,-8.948214352E-2,1.704421826E-2,1.042660789E-1
3.543364239E1,-4.860265180E-2,-7.989477366E-2,2.663159184E-2,9.723494385E-2
3.543615099E1,-4.647212476E-2,-7.137266546E-2,3.515370190E-2,9.213847466E-2
3.543865958E1,-4.540686309E-2,-6.285055727E-2,3.941475600E-2,8.697987558E-2
3.544116817E1,-4.434159771E-2,-5.326318368E-2,3.621896356E-2,7.819819272E-2
3.544367677E1,-4.647212476E-2,-4.154528305E-2,2.556632832E-2,6.737437248E-2
3.544618536E1,-5.179844424E-2,-2.982738242E-2,7.456845604E-3,6.023583746E-2
3.544869395E1,-5.925529078E-2,-1.704421826E-2,-1.278316416E-2,6.296907294E-2
3.545120255E1,-6.884266436E-2,-5.326318089E-3,-3.515370190E-2,7.748202926E-2
3.545371114E1,-7.629951090E-2,-0.000000000E0,-5.752423778E-2,9.555445199E-2
3.545621974E1,-8.056056499E-2,-1.065263641E-3,-8.096003532E-2,1.142176288E-1
3.545872833E1,-7.629951090E-2,-7.456845604E-3,-1.022653133E-1,1.278100708E-1
3.546123692E1,-6.671213359E-2,-1.704421826E-2,-1.225053221E-1,1.405295986E-1
3.546374552E1,-5.499423668E-2,-2.556632832E-2,-1.395495385E-1,1.521580655E-1
3.546625411E1,-4.114580899E-2,-2.982738242E-2,-1.565937549E-1,1.646336977E-1
3.546876270E1,-3.155843541E-2,-2.876211889E-2,-1.683116555E-1,1.736433348E-1
3.547127130E1,-2.410159074E-2,-2.343579940E-2,-1.789642870E-1,1.820943146E-1
3.547377989E1,-1.451421715E-2,-1.917474531E-2,-1.906821877E-1,1.921926899E-1
3.547628849E1,-1.731053460E-3,-1.491369121E-2,-2.034653574E-1,2.040185443E-1
3.547879708E1,1.424790081E-2,-1.278316416E-2,-2.194443047E-1,2.202775859E-1
3.548130567E1,2.703106403E-2,-7.456845604E-3,-2.364885211E-1,2.381451313E-1
3.548381427E1,3.981423005E-2,-2.130527282E-3,-2.545980215E-1,2.577011149E-1
3.548632286E1,5.046686530E-2,-1.065263641E-3,-2.716422379E-1,2.762924984E-1
3.548883145E1,6.218476593E-2,-0.000000000E0,-2.865559161E-1,2.932255755E-1
3.549134005E1,7.390266657E-2,-5.326318089E-3,-2.993390858E-1,3.083729270E-1
3.549384864E1,8.455529809E-2,-1.278316416E-2,-3.099917173E-1,3.215709448E-1
3.549635724E1,9.201214463E-2,-2.130527236E-2,-3.195790946E-1,3.332430751E-1
3.549886583E1,9.414267540E-2,-2.982738242E-2,-3.270359337E-1,3.416211616E-1
3.550137442E1,9.094688296E-2,-3.515370190E-2,-3.334275186E-1,3.473917507E-1
3.550388302E1,7.709845901E-2,-3.515370190E-2,-3.387538493E-1,3.491906722E-1
3.550639161E1,5.792371184E-2,-3.089264594E-2,-3.408843577E-1,3.471478896E-1
3.550890020E1,3.768370301E-2,-2.769685537E-2,-3.430148959E-1,3.461883824E-1
3.551140880E1,1.850895584E-2,-2.343579940E-2,-3.440801501E-1,3.453736641E-1
3.551391739E1,3.994738800E-4,-2.024000883E-2,-3.430148959E-1,3.436117524E-1
3.551642599E1,-1.131842658E-2,-1.917474531E-2,-3.408843577E-1,3.416107770E-1
3.551893458E1,-1.557948068E-2,-2.237053588E-2,-3.408843577E-1,3.419726691E-1
3.552144317E1,-9.187898599E-3,-3.089264594E-2,-3.387538493E-1,3.402836221E-1
3.552395177E1,5.725792143E-3,-4.048001766E-2,-3.344927728E-1,3.369819455E-1
3.552646036E1,2.277000993E-2,-4.793686420E-2,-3.281011879E-1,3.323654703E-1
3.552896895E1,3.874896467E-2,-5.539371073E-2,-3.217096329E-1,3.287355067E-1
3.553147750E1,5.366265774E-2,-6.285055727E-2,-3.142527640E-1,3.249379526E-1
3.553398604E1,6.644582003E-2,-6.711161137E-2,-3.089264631E-1,3.230395874E-1
3.553649458E1,7.496792823E-2,-6.604634225E-2,-3.057306707E-1,3.216419634E-1
3.553900312E1,7.816372067E-2,-5.645897239E-2,-3.014696240E-1,3.165140076E-1
3.554151166E1,7.283740491E-2,-3.834949061E-2,-2.982738316E-1,3.094240611E-1
3.554402020E1,6.111950055E-2,-1.597895473E-2,-2.972085476E-1,3.038483851E-1
3.554652875E1,4.301001877E-2,7.456845604E-3,-2.950780392E-1,2.982893150E-1
3.554903729E1,2.596580051E-2,2.556632832E-2,-2.940127552E-1,2.962623164E-1
3.555154583E1,1.744369231E-2,3.089264594E-2,-2.918822467E-1,2.940304133E-1
3.555405437E1,1.531316526E-2,2.769685537E-2,-2.897517085E-1,2.914749756E-1
3.555656291E1,1.744369231E-2,2.024000883E-2,-2.822948694E-1,2.835565793E-1
3.555907145E1,1.850895584E-2,6.391582079E-3,-2.769685388E-1,2.776598733E-1
3.556158000E1,2.170474641E-2,-7.456845604E-3,-2.695116997E-1,2.704870733E-1
3.556408854E1,2.170474641E-2,-1.597895473E-2,-2.567285299E-1,2.581394218E-1
3.556659708E1,2.170474641E-2,-1.597895473E-2,-2.439453751E-1,2.454297640E-1
3.556910562E1,1.957421936E-2,-1.491369121E-2,-2.290316820E-1,2.303499069E-1
3.557161416E1,1.637842879E-2,-1.384842768E-2,-2.173137814E-1,2.183696670E-1
3.557412270E1,1.744369231E-2,-9.587372653E-3,-2.077264041E-1,2.086778835E-1
3.557663125E1,1.957421936E-2,-4.261054564E-3,-2.002695650E-1,2.012689875E-1
3.557913979E1,2.490053698E-2,-1.065263641E-3,-1.928127259E-1,1.944168686E-1
3.558164833E1,3.022685647E-2,-0.000000000E0,-1.821600795E-1,1.846509069E-1
3.558415687E1,3.448791057E-2,4.261054564E-3,-1.704421788E-1,1.739485812E-1
3.558666541E1,2.916159295E-2,1.384842768E-2,-1.576590240E-1,1.609302498E-1
3.558917395E1,1.637842879E-2,3.195790946E-2,-1.427453309E-1,1.471930379E-1
3.559168250E1,3.994738800E-4,4.900212586E-2,-1.267663687E-1,1.359083521E-1
3.559419104E1,-1.344895363E-2,5.432844535E-2,-1.139832065E-1,1.269827771E-1
3.559669958E1,-1.984053478E-2,3.941475600E-2,-1.001347825E-1,1.094264341E-1
3.559920812E1,-1.771000773E-2,1.065263618E-2,-8.948214352E-2,9.183777567E-2
3.560171666E1,-1.131842658E-2,-2.556632832E-2,-8.309056610E-2,8.766861524E-2
3.560422520E1,-7.057371549E-3,-5.965476483E-2,-7.456845790E-2,9.575464675E-2
3.560673375E1,-1.025316212E-2,-8.522108942E-2,-6.924213469E-2,1.102825219E-1
3.560924229E1,-1.984053478E-2,-1.001347825E-1,-6.817687303E-2,1.227546639E-1
3.561175083E1,-3.368896246E-2,-1.107874215E-1,-7.456845790E-2,1.377289144E-1
3.561425937E1,-4.753739014E-2,-1.214400530E-1,-9.374319762E-2,1.606090814E-1
3.561676791E1,-6.351634115E-2,-1.288969070E-1,-1.246358454E-1,1.902178545E-1
3.561927645E1,-7.629951090E-2,-1.384842694E-1,-1.459411234E-1,2.151704434E-1
3.562178500E1,-8.162582666E-2,-1.459411234E-1,-1.533979625E-1,2.269196376E-1
3.562429354E1,-8.162582666E-2,-1.459411234E-1,-1.587242782E-1,2.305536457E-1
3.562680208E1,-7.949529588E-2,-1.406148076E-1,-1.736379713E-1,2.371543195E-1
3.562931062E1,-7.523424178E-2,-1.342232227E-1,-1.981390417E-1,2.508687794E-1
3.563181916E1,-7.097318769E-2,-1.320926845E-1,-2.183790505E-1,2.649057953E-1
3.563432770E1,-6.245107949E-2,-1.278316379E-1,-2.396843135E-1,2.787286048E-1
3.563683630E1,-5.499423668E-2,-1.171789989E-1,-2.577938139E-1,2.884665221E-1
3.563934489E1,-4.966791719E-2,-1.001347825E-1,-2.790990770E-1,3.006495825E-1
3.564185349E1,-4.753739014E-2,-8.309056610E-2,-3.046653867E-1,3.193506591E-1
3.564436208E1,-4.860265180E-2,-7.243792713E-2,-3.281011879E-1,3.394994265E-1
3.564687067E1,-5.073318258E-2,-6.285055727E-2,-3.462106884E-1,3.555079311E-1
3.564937927E1,-5.179844424E-2,-5.326318368E-2,-3.621896505E-1,3.697315087E-1
3.565188786E1,-5.073318258E-2,-4.154528305E-2,-3.781685829E-1,3.838115989E-1
3.565439645E1,-4.860265180E-2,-3.089264594E-2,-3.920170069E-1,3.962245664E-1
3.565690505E1,-4.860265180E-2,-2.237053588E-2,-4.101265073E-1,4.136017536E-1
3.565941364E1,-4.860265180E-2,-1.278316416E-2,-4.271707237E-1,4.301167914E-1
3.566192224E1,-4.860265180E-2,1.065263641E-3,-4.410191476E-1,4.436904790E-1
3.566443083E1,-4.647212476E-2,2.130527236E-2,-4.527370334E-1,4.556143044E-1
3.566693942E1,-4.540686309E-2,4.367581010E-2,-4.633896947E-1,4.676530431E-1
3.566944802E1,-4.540686309E-2,6.498108059E-2,-4.719117880E-1,4.785238340E-1
3.567195661E1,-4.434159771E-2,8.522108942E-2,-4.772381186E-1,4.868110858E-1
3.567446520E1,-4.540686309E-2,1.043958366E-1,-4.793686271E-1,4.927012833E-1
3.567697380E1,-4.540686309E-2,1.171789989E-1,-4.751075804E-1,4.914467560E-1
3.567948239E1,-4.434159771E-2,1.257011145E-1,-4.655202031E-1,4.842272266E-1
3.568199099E1,-3.901528195E-2,1.257011145E-1,-4.506065249E-1,4.694349824E-1
3.568449958E1,-3.155843541E-2,1.182442605E-1,-4.314317703E-1,4.484540249E-1
3.568700817E1,-2.197106183E-2,1.012000442E-1,-4.079959691E-1,4.209333525E-1
3.568951677E1,-1.451421715E-2,8.202529699E-2,-3.824296594E-1,3.913965460E-1
3.569202536E1,-9.187898599E-3,6.604634225E-2,-3.557980657E-1,3.619928181E-1
3.569453395E1,-4.926844500E-3,5.539371073E-2,-3.270359337E-1,3.317306723E-1
3.569704255E1,-2.796316985E-3,5.326318368E-2,-2.993390858E-1,3.040537361E-1
3.569955114E1,-3.861580743E-3,5.752423778E-2,-2.705769539E-1,2.766511119E-1
3.570205974E1,-4.926844500E-3,6.391581893E-2,-2.386190593E-1,2.470800704E-1
3.570456833E1,-5.992108025E-3,6.817687303E-2,-2.087916732E-1,2.197224480E-1
3.570707692E1,-3.861580743E-3,6.924213469E-2,-1.800295562E-1,1.929249235E-1
3.570958552E1,3.994738800E-4,6.604634225E-2,-1.565937549E-1,1.699525904E-1
3.571209411E1,2.530001104E-3,5.965476483E-2,-1.342232227E-1,1.469046132E-1
3.571460270E1,6.791055668E-3,5.219791830E-2,-1.139832065E-1,1.255504379E-1
3.571711130E1,1.211737376E-2,4.580633715E-2,-9.587372839E-2,1.069430833E-1
3.571961989E1,1.531316526E-2,4.048001766E-2,-7.989477366E-2,9.086418282E-2
3.572212849E1,1.850895584E-2,3.834949061E-2,-6.498108059E-2,7.769044801E-2
3.572463708E1,2.063948289E-2,3.834949061E-2,-5.645897239E-2,7.130418815E-2
3.572714567E1,2.383527346E-2,3.941475600E-2,-4.793686420E-2,6.647996842E-2
3.572965427E1,2.703106403E-2,4.261054471E-2,-4.793686420E-2,6.960086129E-2
3.573216286E1,3.129211813E-2,5.113265663E-2,-5.006739125E-2,7.810562654E-2
3.573467145E1,3.342264518E-2,6.178529188E-2,-5.326318368E-2,8.815589736E-2
3.573718005E1,3.768370301E-2,7.243792713E-2,-5.752423778E-2,9.988169347E-2
3.573968864E1,4.194475710E-2,8.202529699E-2,-6.072002649E-2,1.103378159E-1
3.574219724E1,4.833633825E-2,8.948214352E-2,-6.817687303E-2,1.224399511E-1
3.574470583E1,5.579318479E-2,9.267793596E-2,-7.350318879E-2,1.307853128E-1
